HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N30.HOG0000091	OG0000004	n291						XP_059730494.1 collagen alpha-1_XIV_ chain isoform X1 [Bos taurus]			Homo_sapiens_sp_Q05707_COEA1_HUMAN sp|Q05707|COEA1_HUMAN Collagen alpha-1_XIV_ chain OS=Homo sapiens OX=9606 GN=COL14A1 PE=1 SV=3																							
N30.HOG0000092	OG0000004	n294						XP_015316230.1 von Willebrand factor A domain-containing protein 2 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q5GFL6_VWA2_HUMAN sp|Q5GFL6|VWA2_HUMAN von Willebrand factor A domain-containing protein 2 OS=Homo sapiens OX=9606 GN=VWA2 PE=1 SV=1																							
N30.HOG0000093	OG0000004	n304						XP_024852938.1 collagen alpha-5_VI_ chain [Bos taurus]			Homo_sapiens_sp_A8TX70_CO6A5_HUMAN sp|A8TX70|CO6A5_HUMAN Collagen alpha-5_VI_ chain OS=Homo sapiens OX=9606 GN=COL6A5 PE=1 SV=1																							
N30.HOG0000094	OG0000004	n306						XP_015329636.1 collagen alpha-6_VI_ chain [Bos taurus]			Homo_sapiens_sp_A6NMZ7_CO6A6_HUMAN sp|A6NMZ7|CO6A6_HUMAN Collagen alpha-6_VI_ chain OS=Homo sapiens OX=9606 GN=COL6A6 PE=1 SV=2																							
N30.HOG0000095	OG0000004	n309						XP_059741223.1 collagen alpha-3_VI_ chain [Bos taurus]			Homo_sapiens_sp_P12111_CO6A3_HUMAN sp|P12111|CO6A3_HUMAN Collagen alpha-3_VI_ chain OS=Homo sapiens OX=9606 GN=COL6A3 PE=1 SV=5																							
N30.HOG0000096	OG0000004	n399									Homo_sapiens_sp_Q6UXI7_VITRN_HUMAN sp|Q6UXI7|VITRN_HUMAN Vitrin OS=Homo sapiens OX=9606 GN=VIT PE=2 SV=1																							
N30.HOG0000097	OG0000004	n401									Homo_sapiens_sp_O43405_COCH_HUMAN sp|O43405|COCH_HUMAN Cochlin OS=Homo sapiens OX=9606 GN=COCH PE=1 SV=1																							
N30.HOG0000098	OG0000004	n406						DAA24504.1 TPA_ matrilin 3 [Bos taurus]																										
N30.HOG0000099	OG0000004	n415						NP_001095998.1 matrilin-2 precursor [Bos taurus]			Homo_sapiens_sp_O00339_MATN2_HUMAN sp|O00339|MATN2_HUMAN Matrilin-2 OS=Homo sapiens OX=9606 GN=MATN2 PE=1 SV=4																							
N30.HOG0000100	OG0000004	n421						XP_059748343.1 matrilin-4 isoform X2 [Bos taurus]			Homo_sapiens_sp_O95460_MATN4_HUMAN sp|O95460|MATN4_HUMAN Matrilin-4 OS=Homo sapiens OX=9606 GN=MATN4 PE=1 SV=3																							
N30.HOG0000101	OG0000004	n429						XP_059736495.1 collagen alpha-1_XXI_ chain isoform X2 [Bos taurus]			Homo_sapiens_sp_Q96P44_COLA1_HUMAN sp|Q96P44|COLA1_HUMAN Collagen alpha-1_XXI_ chain OS=Homo sapiens OX=9606 GN=COL21A1 PE=2 SV=1																							
N30.HOG0000102	OG0000004	n431						XP_002692646.3 collagen alpha-1_XXII_ chain isoform X1 [Bos taurus]			Homo_sapiens_sp_Q8NFW1_COMA1_HUMAN sp|Q8NFW1|COMA1_HUMAN Collagen alpha-1_XXII_ chain OS=Homo sapiens OX=9606 GN=COL22A1 PE=2 SV=2																							
N30.HOG0000103	OG0000004	n469						XP_024846755.1 collagen alpha-1_XXVIII_ chain isoform X1 [Bos taurus]			Homo_sapiens_sp_Q2UY09_COSA1_HUMAN sp|Q2UY09|COSA1_HUMAN Collagen alpha-1_XXVIII_ chain OS=Homo sapiens OX=9606 GN=COL28A1 PE=2 SV=2																							
N30.HOG0000104	OG0000004	n674						XP_024848690.2 cadherin EGF LAG seven-pass G-type receptor 1 isoform X1 [Bos taurus]																										
N30.HOG0000105	OG0000004	n755						sp|Q6R8F2.1|CADH1_BOVIN RecName_ Full=Cadherin-1; AltName_ Full=Epithelial cadherin; Short=E-cadherin; AltName_ CD_antigen=CD324; Contains_ RecName_ Full=E-Cad/CTF1; Contains_ RecName_ Full=E-Cad/CTF2; Contains_ RecName_ Full=E-Cad/CTF3; Flags_ Precursor																										
N30.HOG0000106	OG0000005	n520						XP_010816580.2 meprin A subunit alpha [Bos taurus]			Homo_sapiens_sp_Q16819_MEP1A_HUMAN sp|Q16819|MEP1A_HUMAN Meprin A subunit alpha OS=Homo sapiens OX=9606 GN=MEP1A PE=1 SV=2																							
N30.HOG0000107	OG0000005	n525						NP_001137570.1 meprin A subunit beta precursor [Bos taurus]																										
N30.HOG0000108	OG0000006	n2						NP_001033618.1 coagulation factor XIII B chain precursor [Bos taurus]			Homo_sapiens_sp_P05160_F13B_HUMAN sp|P05160|F13B_HUMAN Coagulation factor XIII B chain OS=Homo sapiens OX=9606 GN=F13B PE=1 SV=3																							
N30.HOG0000109	OG0000006	n53						NP_001411858.1 CUB and sushi domain-containing protein 3 [Bos taurus], NP_001411858.1 CUB and sushi domain-containing protein 3 [Bos taurus], NP_001411858.1 CUB and sushi domain-containing protein 3 [Bos taurus], NP_001411858.1 CUB and sushi domain-containing protein 3 [Bos taurus]																										
N30.HOG0000110	OG0000006	n549						XP_059739360.1 sushi repeat-containing protein SRPX2 isoform X1 [Bos taurus]			Homo_sapiens_sp_O60687_SRPX2_HUMAN sp|O60687|SRPX2_HUMAN Sushi repeat-containing protein SRPX2 OS=Homo sapiens OX=9606 GN=SRPX2 PE=1 SV=1																							
N30.HOG0000111	OG0000006	n553						NP_001035579.1 sushi repeat-containing protein SRPX precursor [Bos taurus]			Homo_sapiens_sp_P78539_SRPX_HUMAN sp|P78539|SRPX_HUMAN Sushi repeat-containing protein SRPX OS=Homo sapiens OX=9606 GN=SRPX PE=1 SV=1																							
N30.HOG0000112	OG0000006	n557						XP_010806541.2 sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1 [Bos taurus]			Homo_sapiens_sp_Q4LDE5_SVEP1_HUMAN sp|Q4LDE5|SVEP1_HUMAN Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SVEP1 PE=1 SV=3																							
N30.HOG0000113	OG0000006	n676						XP_002691171.2 fibulin-7 [Bos taurus]			Homo_sapiens_sp_Q53RD9_FBLN7_HUMAN sp|Q53RD9|FBLN7_HUMAN Fibulin-7 OS=Homo sapiens OX=9606 GN=FBLN7 PE=2 SV=1																							
N30.HOG0000114	OG0000007	n42						XP_024855952.1 growth arrest-specific protein 6 [Bos taurus]			Homo_sapiens_sp_Q14393_GAS6_HUMAN sp|Q14393|GAS6_HUMAN Growth arrest-specific protein 6 OS=Homo sapiens OX=9606 GN=GAS6 PE=1 SV=3																							
N30.HOG0000115	OG0000007	n220						NP_001012687.1 fatty acid synthase [Bos taurus]																										
N30.HOG0000116	OG0000007	n265						DAA30889.1 TPA_ 6720455I24Rik homolog [Bos taurus]			Homo_sapiens_sp_Q8TER0_SNED1_HUMAN sp|Q8TER0|SNED1_HUMAN Sushi_ nidogen and EGF-like domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SNED1 PE=1 SV=2																							
N30.HOG0000117	OG0000007	n560						XP_024850630.1 mucin-4 isoform X1 [Bos taurus]																										
N30.HOG0000118	OG0000008	n335						XP_059743582.1 amphiregulin isoform X1 [Bos taurus]																										
N30.HOG0000119	OG0000009	n89									Homo_sapiens_sp_P13497_BMP1_HUMAN sp|P13497|BMP1_HUMAN Bone morphogenetic protein 1 OS=Homo sapiens OX=9606 GN=BMP1 PE=1 SV=2																							
N30.HOG0000120	OG0000009	n96						DAA14866.1 TPA_ tolloid-like 2-like [Bos taurus], XP_002698454.2 tolloid-like protein 2 isoform X1 [Bos taurus]																										
N30.HOG0000121	OG0000009	n99						NP_001180043.1 tolloid-like protein 1 precursor [Bos taurus]			Homo_sapiens_sp_O43897_TLL1_HUMAN sp|O43897|TLL1_HUMAN Tolloid-like protein 1 OS=Homo sapiens OX=9606 GN=TLL1 PE=1 SV=1																							
N30.HOG0000122	OG0000009	n112						NP_001070436.1 mannan-binding lectin serine protease 1 precursor [Bos taurus], NP_001179001.1 mannan-binding lectin serine protease 2 precursor [Bos taurus]																										
N30.HOG0000123	OG0000009	n130						sp|Q5E9P5.1|PAMR1_BOVIN RecName_ Full=Inactive serine protease PAMR1; AltName_ Full=Peptidase domain-containing protein associated with muscle regeneration 1; AltName_ Full=Regeneration-associated muscle protease homolog; Flags_ Precursor																										
N30.HOG0000124	OG0000009	n262						NP_001007814.1 tumor necrosis factor-inducible gene 6 protein precursor [Bos taurus]			Homo_sapiens_sp_P98066_TSG6_HUMAN sp|P98066|TSG6_HUMAN Tumor necrosis factor-inducible gene 6 protein OS=Homo sapiens OX=9606 GN=TNFAIP6 PE=1 SV=2																							
N30.HOG0000125	OG0000009	n279						NP_001069097.1 procollagen C-endopeptidase enhancer 2 precursor [Bos taurus]			Homo_sapiens_sp_Q9UKZ9_PCOC2_HUMAN sp|Q9UKZ9|PCOC2_HUMAN Procollagen C-endopeptidase enhancer 2 OS=Homo sapiens OX=9606 GN=PCOLCE2 PE=1 SV=1																							
N30.HOG0000126	OG0000009	n284									Homo_sapiens_sp_Q15113_PCOC1_HUMAN sp|Q15113|PCOC1_HUMAN Procollagen C-endopeptidase enhancer 1 OS=Homo sapiens OX=9606 GN=PCOLCE PE=1 SV=2																							
N30.HOG0000127	OG0000009	n291						XP_024845605.1 CUB domain-containing protein 2 [Bos taurus]																										
N30.HOG0000128	OG0000010	n177						XP_010808812.1 hemicentin-2 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q8NDA2_HMCN2_HUMAN sp|Q8NDA2|HMCN2_HUMAN Hemicentin-2 OS=Homo sapiens OX=9606 GN=HMCN2 PE=2 SV=3																							
N30.HOG0000129	OG0000010	n195						XP_024846455.1 immunoglobulin superfamily member 10 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q6WRI0_IGS10_HUMAN sp|Q6WRI0|IGS10_HUMAN Immunoglobulin superfamily member 10 OS=Homo sapiens OX=9606 GN=IGSF10 PE=1 SV=1																							
N30.HOG0000130	OG0000010	n199						XP_005228525.2 matrix-remodeling-associated protein 5 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9NR99_MXRA5_HUMAN sp|Q9NR99|MXRA5_HUMAN Matrix-remodeling-associated protein 5 OS=Homo sapiens OX=9606 GN=MXRA5 PE=1 SV=3																							
N30.HOG0000131	OG0000010	n319									Homo_sapiens_sp_Q5T1H1_EYS_HUMAN sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5																							
N30.HOG0000132	OG0000010	n336						XP_015316344.2 basement membrane-specific heparan sulfate proteoglycan core protein isoform X1 [Bos taurus]			Homo_sapiens_sp_P98160_PGBM_HUMAN sp|P98160|PGBM_HUMAN Basement membrane-specific heparan sulfate proteoglycan core protein OS=Homo sapiens OX=9606 GN=HSPG2 PE=1 SV=4																							
N30.HOG0000133	OG0000010	n389									Homo_sapiens_sp_Q63HQ2_EGFLA_HUMAN sp|Q63HQ2|EGFLA_HUMAN Pikachurin OS=Homo sapiens OX=9606 GN=EGFLAM PE=1 SV=2																							
N30.HOG0000134	OG0000010	n419						XP_005217262.1 agrin isoform X1 [Bos taurus]			Homo_sapiens_sp_O00468_AGRIN_HUMAN sp|O00468|AGRIN_HUMAN Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6																							
N30.HOG0000135	OG0000010	n500									Homo_sapiens_sp_P19883_FST_HUMAN sp|P19883|FST_HUMAN Follistatin OS=Homo sapiens OX=9606 GN=FST PE=1 SV=2																							
N30.HOG0000136	OG0000010	n505						sp|Q1LZB9.1|FSTL3_BOVIN RecName_ Full=Follistatin-related protein 3; AltName_ Full=Follistatin-like protein 3; Flags_ Precursor			Homo_sapiens_sp_O95633_FSTL3_HUMAN sp|O95633|FSTL3_HUMAN Follistatin-related protein 3 OS=Homo sapiens OX=9606 GN=FSTL3 PE=1 SV=1																							
N30.HOG0000137	OG0000011	n73						XP_005222860.2 hepatocyte growth factor-like protein isoform X1 [Bos taurus]			Homo_sapiens_sp_P26927_HGFL_HUMAN sp|P26927|HGFL_HUMAN Hepatocyte growth factor-like protein OS=Homo sapiens OX=9606 GN=MST1 PE=1 SV=2, Homo_sapiens_sp_Q2TV78_MST1L_HUMAN sp|Q2TV78|MST1L_HUMAN Putative macrophage stimulating 1-like protein OS=Homo sapiens OX=9606 GN=MST1L PE=2 SV=2																							
N30.HOG0000138	OG0000011	n78						NP_001026921.1 hepatocyte growth factor precursor [Bos taurus]			Homo_sapiens_sp_P14210_HGF_HUMAN sp|P14210|HGF_HUMAN Hepatocyte growth factor OS=Homo sapiens OX=9606 GN=HGF PE=1 SV=2																							
N30.HOG0000139	OG0000011	n289						XP_024843118.2 suppressor of tumorigenicity 14 protein homolog isoform X1 [Bos taurus], sp|P98072.1|ENTK_BOVIN RecName_ Full=Enteropeptidase; AltName_ Full=Enterokinase; AltName_ Full=Serine protease 7; AltName_ Full=Transmembrane protease serine 15; Contains_ RecName_ Full=Enteropeptidase non-catalytic heavy chain; Contains_ RecName_ Full=Enteropeptidase catalytic light chain; Flags_ Precursor																										
N30.HOG0000140	OG0000011	n293						sp|P00743.1|FA10_BOVIN RecName_ Full=Coagulation factor X; AltName_ Full=Stuart factor; Contains_ RecName_ Full=Factor X light chain; Contains_ RecName_ Full=Factor X heavy chain; Contains_ RecName_ Full=Activated factor Xa heavy chain; Flags_ Precursor, sp|P00743.1|FA10_BOVIN RecName_ Full=Coagulation factor X; AltName_ Full=Stuart factor; Contains_ RecName_ Full=Factor X light chain; Contains_ RecName_ Full=Factor X heavy chain; Contains_ RecName_ Full=Activated factor Xa heavy chain; Flags_ Precursor, NP_776302.1 prothrombin precursor [Bos taurus]			Homo_sapiens_sp_P00734_THRB_HUMAN sp|P00734|THRB_HUMAN Prothrombin OS=Homo sapiens OX=9606 GN=F2 PE=1 SV=2																							
N30.HOG0000141	OG0000011	n315						sp|Q5E9Z2.1|HABP2_BOVIN RecName_ Full=Hyaluronan-binding protein 2; Contains_ RecName_ Full=Hyaluronan-binding protein 2 50 kDa heavy chain; Contains_ RecName_ Full=Hyaluronan-binding protein 2 50 kDa heavy chain alternate form; Contains_ RecName_ Full=Hyaluronan-binding protein 2 27 kDa light chain; Contains_ RecName_ Full=Hyaluronan-binding protein 2 27 kDa light chain alternate form; Flags_ Precursor			Homo_sapiens_sp_Q14520_HABP2_HUMAN sp|Q14520|HABP2_HUMAN Hyaluronan-binding protein 2 OS=Homo sapiens OX=9606 GN=HABP2 PE=1 SV=1																							
N30.HOG0000142	OG0000011	n321						sp|Q05589.1|UROK_BOVIN RecName_ Full=Urokinase-type plasminogen activator; Short=U-plasminogen activator; Short=uPA; Contains_ RecName_ Full=Urokinase-type plasminogen activator long chain A; Contains_ RecName_ Full=Urokinase-type plasminogen activator short chain A; Contains_ RecName_ Full=Urokinase-type plasminogen activator chain B; Flags_ Precursor			Homo_sapiens_sp_P00749_UROK_HUMAN sp|P00749|UROK_HUMAN Urokinase-type plasminogen activator OS=Homo sapiens OX=9606 GN=PLAU PE=1 SV=3																							
N30.HOG0000143	OG0000011	n326						NP_776571.2 tissue-type plasminogen activator precursor [Bos taurus]			Homo_sapiens_sp_P00750_TPA_HUMAN sp|P00750|TPA_HUMAN Tissue-type plasminogen activator OS=Homo sapiens OX=9606 GN=PLAT PE=1 SV=1																							
N30.HOG0000144	OG0000011	n332						sp|P98140.2|FA12_BOVIN RecName_ Full=Coagulation factor XII; AltName_ Full=Hageman factor; Short=HAF; Contains_ RecName_ Full=Coagulation factor XIIa heavy chain; Contains_ RecName_ Full=Coagulation factor XIIa light chain; Flags_ Precursor			Homo_sapiens_sp_P00748_FA12_HUMAN sp|P00748|FA12_HUMAN Coagulation factor XII OS=Homo sapiens OX=9606 GN=F12 PE=1 SV=3																							
N30.HOG0000145	OG0000011	n334						XP_024848718.2 hepatocyte growth factor activator isoform X1 [Bos taurus]			Homo_sapiens_sp_Q04756_HGFA_HUMAN sp|Q04756|HGFA_HUMAN Hepatocyte growth factor activator OS=Homo sapiens OX=9606 GN=HGFAC PE=1 SV=1																							
N30.HOG0000146	OG0000011	n347						sp|P06868.2|PLMN_BOVIN RecName_ Full=Plasminogen; Contains_ RecName_ Full=Plasmin heavy chain A; Contains_ RecName_ Full=Activation peptide; Contains_ RecName_ Full=Plasmin heavy chain A_ short form; Contains_ RecName_ Full=Plasmin light chain B; Flags_ Precursor			Homo_sapiens_sp_P08519_APOA_HUMAN sp|P08519|APOA_HUMAN Apolipoprotein_a_ OS=Homo sapiens OX=9606 GN=LPA PE=1 SV=2, Homo_sapiens_sp_P00747_PLMN_HUMAN sp|P00747|PLMN_HUMAN Plasminogen OS=Homo sapiens OX=9606 GN=PLG PE=1 SV=2																							
N30.HOG0000147	OG0000011	n371						sp|Q29461.1|CEL2A_BOVIN RecName_ Full=Chymotrypsin-like elastase family member 2A; AltName_ Full=Elastase II; AltName_ Full=Elastase-2; AltName_ Full=Elastase-2A; Flags_ Precursor, sp|Q28153.1|CELA1_BOVIN RecName_ Full=Chymotrypsin-like elastase family member 1; AltName_ Full=Elastase I; AltName_ Full=Elastase-1; Flags_ Precursor, NP_001159990.3 proproteinase E precursor [Bos taurus]																										
N30.HOG0000148	OG0000011	n376									Homo_sapiens_sp_Q96FE7_P3IP1_HUMAN sp|Q96FE7|P3IP1_HUMAN Phosphoinositide-3-kinase-interacting protein 1 OS=Homo sapiens OX=9606 GN=PIK3IP1 PE=1 SV=2																							
N30.HOG0000149	OG0000012	n55						sp|P98091.2|MUC19_BOVIN RecName_ Full=Mucin-19; Short=MUC-19; AltName_ Full=Submaxillary mucin-like protein; Flags_ Precursor			Homo_sapiens_sp_Q7Z5P9_MUC19_HUMAN sp|Q7Z5P9|MUC19_HUMAN Mucin-19 OS=Homo sapiens OX=9606 GN=MUC19 PE=1 SV=3																							
N30.HOG0000150	OG0000012	n57									Homo_sapiens_sp_Q6W4X9_MUC6_HUMAN sp|Q6W4X9|MUC6_HUMAN Mucin-6 OS=Homo sapiens OX=9606 GN=MUC6 PE=1 SV=3																							
N30.HOG0000151	OG0000012	n59						XP_024843363.1 LOW QUALITY PROTEIN_ mucin-2 [Bos taurus]			Homo_sapiens_sp_Q02817_MUC2_HUMAN sp|Q02817|MUC2_HUMAN Mucin-2 OS=Homo sapiens OX=9606 GN=MUC2 PE=1 SV=3																							
N30.HOG0000152	OG0000012	n64						CBL80808.1 TPA_ mucin-5AC [Bos taurus]			Homo_sapiens_sp_P98088_MUC5A_HUMAN sp|P98088|MUC5A_HUMAN Mucin-5AC OS=Homo sapiens OX=9606 GN=MUC5AC PE=1 SV=4																							
N30.HOG0000153	OG0000012	n65						XP_059739142.1 mucin-5B [Bos taurus]			Homo_sapiens_sp_Q9HC84_MUC5B_HUMAN sp|Q9HC84|MUC5B_HUMAN Mucin-5B OS=Homo sapiens OX=9606 GN=MUC5B PE=1 SV=3																							
N30.HOG0000154	OG0000012	n82						sp|P98167.2|SSPO_BOVIN RecName_ Full=SCO-spondin; Flags_ Precursor, sp|P98167.2|SSPO_BOVIN RecName_ Full=SCO-spondin; Flags_ Precursor			Homo_sapiens_sp_A2VEC9_SSPO_HUMAN sp|A2VEC9|SSPO_HUMAN SCO-spondin OS=Homo sapiens OX=9606 GN=SSPOP PE=2 SV=2																							
N30.HOG0000155	OG0000012	n139						pir||A34102 von Willebrand factor - bovine _fragments_			Homo_sapiens_sp_P04275_VWF_HUMAN sp|P04275|VWF_HUMAN von Willebrand factor OS=Homo sapiens OX=9606 GN=VWF PE=1 SV=4																							
N30.HOG0000156	OG0000012	n144						XP_059742803.1 otogelin-like protein [Bos taurus]																										
N30.HOG0000157	OG0000012	n145						DAA22321.1 TPA_ Otogelin-like [Bos taurus]			Homo_sapiens_sp_Q6ZRI0_OTOG_HUMAN sp|Q6ZRI0|OTOG_HUMAN Otogelin OS=Homo sapiens OX=9606 GN=OTOG PE=1 SV=3																							
N30.HOG0000158	OG0000012	n162						XP_015330193.2 LOW QUALITY PROTEIN_ alpha-tectorin [Bos taurus]																										
N30.HOG0000159	OG0000012	n203						NP_001071465.1 BMP-binding endothelial regulator protein precursor [Bos taurus]			Homo_sapiens_sp_Q8N8U9_BMPER_HUMAN sp|Q8N8U9|BMPER_HUMAN BMP-binding endothelial regulator protein OS=Homo sapiens OX=9606 GN=BMPER PE=1 SV=3																							
N30.HOG0000160	OG0000012	n215						DAA30402.1 TPA_ kielin/chordin-like protein [Bos taurus]																										
N30.HOG0000161	OG0000012	n223						NP_001178138.1 von Willebrand factor C and EGF domain-containing protein precursor [Bos taurus]			Homo_sapiens_sp_Q96DN2_VWCE_HUMAN sp|Q96DN2|VWCE_HUMAN von Willebrand factor C and EGF domain-containing protein OS=Homo sapiens OX=9606 GN=VWCE PE=1 SV=2																							
N30.HOG0000162	OG0000013	n5						sp|Q5E9U6.1|WNT16_BOVIN RecName_ Full=Protein Wnt-16; Flags_ Precursor																										
N30.HOG0000163	OG0000013	n38						NP_001192492.1 protein Wnt-6 precursor [Bos taurus]			Homo_sapiens_sp_Q9Y6F9_WNT6_HUMAN sp|Q9Y6F9|WNT6_HUMAN Protein Wnt-6 OS=Homo sapiens OX=9606 GN=WNT6 PE=1 SV=2																							
N30.HOG0000164	OG0000013	n88						NP_001107663.1 proto-oncogene Wnt-1 precursor [Bos taurus]			Homo_sapiens_sp_P04628_WNT1_HUMAN sp|P04628|WNT1_HUMAN Proto-oncogene Wnt-1 OS=Homo sapiens OX=9606 GN=WNT1 PE=1 SV=1																							
N30.HOG0000165	OG0000013	n127						NP_001192953.1 proto-oncogene Wnt-3 precursor [Bos taurus]																										
N30.HOG0000166	OG0000013	n132						XP_024838518.1 protein Wnt-4 isoform X1 [Bos taurus]																										
N30.HOG0000167	OG0000013	n189						XP_059742210.1 protein Wnt-5b isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9H1J7_WNT5B_HUMAN sp|Q9H1J7|WNT5B_HUMAN Protein Wnt-5b OS=Homo sapiens OX=9606 GN=WNT5B PE=2 SV=2																							
N30.HOG0000168	OG0000013	n194									Homo_sapiens_sp_P41221_WNT5A_HUMAN sp|P41221|WNT5A_HUMAN Protein Wnt-5a OS=Homo sapiens OX=9606 GN=WNT5A PE=1 SV=2																							
N30.HOG0000169	OG0000013	n200						NP_001075925.1 protein Wnt-11 [Bos taurus]			Homo_sapiens_sp_O96014_WNT11_HUMAN sp|O96014|WNT11_HUMAN Protein Wnt-11 OS=Homo sapiens OX=9606 GN=WNT11 PE=1 SV=2																							
N30.HOG0000170	OG0000013	n261									Homo_sapiens_sp_P56706_WNT7B_HUMAN sp|P56706|WNT7B_HUMAN Protein Wnt-7b OS=Homo sapiens OX=9606 GN=WNT7B PE=1 SV=2																							
N30.HOG0000171	OG0000013	n264						NP_001179717.1 protein Wnt-7a [Bos taurus]																										
N30.HOG0000172	OG0000013	n265						XP_024848596.2 protein Wnt-7b isoform X1 [Bos taurus]																										
N30.HOG0000173	OG0000013	n273									Homo_sapiens_sp_P09544_WNT2_HUMAN sp|P09544|WNT2_HUMAN Protein Wnt-2 OS=Homo sapiens OX=9606 GN=WNT2 PE=2 SV=1																							
N30.HOG0000174	OG0000013	n276						NP_001092833.1 protein Wnt-2b [Bos taurus]			Homo_sapiens_sp_Q93097_WNT2B_HUMAN sp|Q93097|WNT2B_HUMAN Protein Wnt-2b OS=Homo sapiens OX=9606 GN=WNT2B PE=1 SV=2																							
N30.HOG0000175	OG0000013	n315						NP_001179299.1 protein Wnt-8a [Bos taurus]			Homo_sapiens_sp_Q9H1J5_WNT8A_HUMAN sp|Q9H1J5|WNT8A_HUMAN Protein Wnt-8a OS=Homo sapiens OX=9606 GN=WNT8A PE=1 SV=2																							
N30.HOG0000176	OG0000013	n320						XP_059737951.1 protein Wnt-8b [Bos taurus]																										
N30.HOG0000177	OG0000013	n370						DAA29954.1 TPA_ wingless-type MMTV integration site family_ member 10B-like [Bos taurus]			Homo_sapiens_sp_O00744_WN10B_HUMAN sp|O00744|WN10B_HUMAN Protein Wnt-10b OS=Homo sapiens OX=9606 GN=WNT10B PE=1 SV=2																							
N30.HOG0000178	OG0000013	n373						XP_005202916.1 protein Wnt-10a isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9GZT5_WN10A_HUMAN sp|Q9GZT5|WN10A_HUMAN Protein Wnt-10a OS=Homo sapiens OX=9606 GN=WNT10A PE=1 SV=1																							
N30.HOG0000179	OG0000013	n401						XP_024836921.2 protein Wnt-9b [Bos taurus]																										
N30.HOG0000180	OG0000013	n404						DAA28331.1 TPA_ wingless-type MMTV integration site 9A-like [Bos taurus]			Homo_sapiens_sp_O14904_WNT9A_HUMAN sp|O14904|WNT9A_HUMAN Protein Wnt-9a OS=Homo sapiens OX=9606 GN=WNT9A PE=1 SV=2																							
N30.HOG0000181	OG0000014	n4						XP_024855422.1 A disintegrin and metalloproteinase with thrombospondin motifs 13 [Bos taurus]																										
N30.HOG0000182	OG0000014	n33						NP_001192863.3 ADAMTS-like protein 2 precursor [Bos taurus]			Homo_sapiens_sp_Q86TH1_ATL2_HUMAN sp|Q86TH1|ATL2_HUMAN ADAMTS-like protein 2 OS=Homo sapiens OX=9606 GN=ADAMTSL2 PE=1 SV=1																							
N30.HOG0000183	OG0000014	n52									Homo_sapiens_sp_Q6UY14_ATL4_HUMAN sp|Q6UY14|ATL4_HUMAN ADAMTS-like protein 4 OS=Homo sapiens OX=9606 GN=ADAMTSL4 PE=1 SV=2																							
N30.HOG0000184	OG0000014	n53						XP_059746586.1 thrombospondin type-1 domain-containing protein 4 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q6ZMP0_THSD4_HUMAN sp|Q6ZMP0|THSD4_HUMAN Thrombospondin type-1 domain-containing protein 4 OS=Homo sapiens OX=9606 GN=THSD4 PE=1 SV=2																							
