Orthogroup	Chordata_Vertebrata_Homo_sapiens	Chordata_Amphioxiformes_Branchiostoma_lanceolatum
OG0000023	Homo_sapiens_sp_O75077_ADA23_HUMAN sp|O75077|ADA23_HUMAN Disintegrin and metalloproteinase domain-containing protein 23 OS=Homo sapiens OX=9606 GN=ADAM23 PE=1 SV=1, Homo_sapiens_sp_Q9P0K1_ADA22_HUMAN sp|Q9P0K1|ADA22_HUMAN Disintegrin and metalloproteinase domain-containing protein 22 OS=Homo sapiens OX=9606 GN=ADAM22 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VFV9_A0A8J9VFV9_BRALA tr|A0A8J9VFV9|A0A8J9VFV9_BRALA ADAM23 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM23 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VEB7_A0A8J9VEB7_BRALA tr|A0A8J9VEB7|A0A8J9VEB7_BRALA ADAM23 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM23 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YLN7_A0A8J9YLN7_BRALA tr|A0A8J9YLN7|A0A8J9YLN7_BRALA ADAM23 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM23 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9W3N8_A0A8J9W3N8_BRALA tr|A0A8J9W3N8|A0A8J9W3N8_BRALA ADAM23 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM23 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9W6V1_A0A8J9W6V1_BRALA tr|A0A8J9W6V1|A0A8J9W6V1_BRALA ADAM23 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM23 PE=4 SV=1
OG0000024	Homo_sapiens_sp_Q9BQ16_TICN3_HUMAN sp|Q9BQ16|TICN3_HUMAN Testican-3 OS=Homo sapiens OX=9606 GN=SPOCK3 PE=1 SV=2, Homo_sapiens_sp_Q08629_TICN1_HUMAN sp|Q08629|TICN1_HUMAN Testican-1 OS=Homo sapiens OX=9606 GN=SPOCK1 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EFL5_A0A8K0EFL5_BRALA tr|A0A8K0EFL5|A0A8K0EFL5_BRALA SPOCK3 protein OS=Branchiostoma lanceolatum OX=7740 GN=SPOCK3 PE=4 SV=1
OG0000028	Homo_sapiens_sp_P02462_CO4A1_HUMAN sp|P02462|CO4A1_HUMAN Collagen alpha-1_IV_ chain OS=Homo sapiens OX=9606 GN=COL4A1 PE=1 SV=4, Homo_sapiens_sp_P29400_CO4A5_HUMAN sp|P29400|CO4A5_HUMAN Collagen alpha-5_IV_ chain OS=Homo sapiens OX=9606 GN=COL4A5 PE=1 SV=2, Homo_sapiens_sp_Q01955_CO4A3_HUMAN sp|Q01955|CO4A3_HUMAN Collagen alpha-3_IV_ chain OS=Homo sapiens OX=9606 GN=COL4A3 PE=1 SV=3	Branchiostoma_lanceolatum_tr_A0A8J9Z0K0_A0A8J9Z0K0_BRALA tr|A0A8J9Z0K0|A0A8J9Z0K0_BRALA COL4A6 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL4A6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YZW6_A0A8J9YZW6_BRALA tr|A0A8J9YZW6|A0A8J9YZW6_BRALA COL4A6 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL4A6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z0K1_A0A8J9Z0K1_BRALA tr|A0A8J9Z0K1|A0A8J9Z0K1_BRALA COL4A6 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL4A6 PE=4 SV=1
OG0000028	Homo_sapiens_sp_P08572_CO4A2_HUMAN sp|P08572|CO4A2_HUMAN Collagen alpha-2_IV_ chain OS=Homo sapiens OX=9606 GN=COL4A2 PE=1 SV=4, Homo_sapiens_sp_Q14031_CO4A6_HUMAN sp|Q14031|CO4A6_HUMAN Collagen alpha-6_IV_ chain OS=Homo sapiens OX=9606 GN=COL4A6 PE=1 SV=3, Homo_sapiens_sp_P53420_CO4A4_HUMAN sp|P53420|CO4A4_HUMAN Collagen alpha-4_IV_ chain OS=Homo sapiens OX=9606 GN=COL4A4 PE=1 SV=3	Branchiostoma_lanceolatum_tr_A0A8J9Z0G5_A0A8J9Z0G5_BRALA tr|A0A8J9Z0G5|A0A8J9Z0G5_BRALA COL4A6 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL4A6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EA30_A0A8K0EA30_BRALA tr|A0A8K0EA30|A0A8K0EA30_BRALA COL4A6 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL4A6 PE=4 SV=1
OG0000030	Homo_sapiens_sp_P78536_ADA17_HUMAN sp|P78536|ADA17_HUMAN Disintegrin and metalloproteinase domain-containing protein 17 OS=Homo sapiens OX=9606 GN=ADAM17 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EGY7_A0A8K0EGY7_BRALA tr|A0A8K0EGY7|A0A8K0EGY7_BRALA ADAM17 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM17 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z6R1_A0A8J9Z6R1_BRALA tr|A0A8J9Z6R1|A0A8J9Z6R1_BRALA ADAM17 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM17 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z5D1_A0A8J9Z5D1_BRALA tr|A0A8J9Z5D1|A0A8J9Z5D1_BRALA ADAM17 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM17 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z6M1_A0A8J9Z6M1_BRALA tr|A0A8J9Z6M1|A0A8J9Z6M1_BRALA ADAM17 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM17 PE=4 SV=1
OG0000030	Homo_sapiens_sp_O14672_ADA10_HUMAN sp|O14672|ADA10_HUMAN Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ADAM10 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZCJ0_A0A8J9ZCJ0_BRALA tr|A0A8J9ZCJ0|A0A8J9ZCJ0_BRALA ADAM10 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM10 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZDQ3_A0A8J9ZDQ3_BRALA tr|A0A8J9ZDQ3|A0A8J9ZDQ3_BRALA ADAM10 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM10 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZCU2_A0A8J9ZCU2_BRALA tr|A0A8J9ZCU2|A0A8J9ZCU2_BRALA ADAM10 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM10 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZCI8_A0A8J9ZCI8_BRALA tr|A0A8J9ZCI8|A0A8J9ZCI8_BRALA ADAM10 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM10 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EHM3_A0A8K0EHM3_BRALA tr|A0A8K0EHM3|A0A8K0EHM3_BRALA ADAM10 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM10 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EJS0_A0A8K0EJS0_BRALA tr|A0A8K0EJS0|A0A8K0EJS0_BRALA ADAM10 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM10 PE=4 SV=1
OG0000034	Homo_sapiens_sp_Q96KG7_MEG10_HUMAN sp|Q96KG7|MEG10_HUMAN Multiple epidermal growth factor-like domains protein 10 OS=Homo sapiens OX=9606 GN=MEGF10 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZCH9_A0A8J9ZCH9_BRALA tr|A0A8J9ZCH9|A0A8J9ZCH9_BRALA MEGF10 protein OS=Branchiostoma lanceolatum OX=7740 GN=MEGF10 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EKY2_A0A8K0EKY2_BRALA tr|A0A8K0EKY2|A0A8K0EKY2_BRALA MEGF11 protein OS=Branchiostoma lanceolatum OX=7740 GN=MEGF11 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EGB6_A0A8K0EGB6_BRALA tr|A0A8K0EGB6|A0A8K0EGB6_BRALA MEGF11 protein OS=Branchiostoma lanceolatum OX=7740 GN=MEGF11 PE=4 SV=1
OG0000034	Homo_sapiens_sp_Q7Z7M0_MEGF8_HUMAN sp|Q7Z7M0|MEGF8_HUMAN Multiple epidermal growth factor-like domains protein 8 OS=Homo sapiens OX=9606 GN=MEGF8 PE=1 SV=2	Branchiostoma_lanceolatum_tr_A0A8J9ZYH2_A0A8J9ZYH2_BRALA tr|A0A8J9ZYH2|A0A8J9ZYH2_BRALA MEGF8 protein OS=Branchiostoma lanceolatum OX=7740 GN=MEGF8 PE=4 SV=1
OG0000035	Homo_sapiens_sp_O43854_EDIL3_HUMAN sp|O43854|EDIL3_HUMAN EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Homo sapiens OX=9606 GN=EDIL3 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0A3I8_A0A8K0A3I8_BRALA tr|A0A8K0A3I8|A0A8K0A3I8_BRALA EDIL3 protein OS=Branchiostoma lanceolatum OX=7740 GN=EDIL3 PE=4 SV=1
OG0000036	Homo_sapiens_sp_O75095_MEGF6_HUMAN sp|O75095|MEGF6_HUMAN Multiple epidermal growth factor-like domains protein 6 OS=Homo sapiens OX=9606 GN=MEGF6 PE=1 SV=4	Branchiostoma_lanceolatum_tr_A0A8J9W583_A0A8J9W583_BRALA tr|A0A8J9W583|A0A8J9W583_BRALA MEGF6 protein OS=Branchiostoma lanceolatum OX=7740 GN=MEGF6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YMS9_A0A8J9YMS9_BRALA tr|A0A8J9YMS9|A0A8J9YMS9_BRALA MEGF6 protein OS=Branchiostoma lanceolatum OX=7740 GN=MEGF6 PE=4 SV=1
OG0000036	Homo_sapiens_sp_Q99944_EGFL8_HUMAN sp|Q99944|EGFL8_HUMAN Epidermal growth factor-like protein 8 OS=Homo sapiens OX=9606 GN=EGFL8 PE=1 SV=1, Homo_sapiens_sp_Q9UHF1_EGFL7_HUMAN sp|Q9UHF1|EGFL7_HUMAN Epidermal growth factor-like protein 7 OS=Homo sapiens OX=9606 GN=EGFL7 PE=1 SV=3	Branchiostoma_lanceolatum_tr_A0A8K0EZI8_A0A8K0EZI8_BRALA tr|A0A8K0EZI8|A0A8K0EZI8_BRALA EGFL7 protein OS=Branchiostoma lanceolatum OX=7740 GN=EGFL7 PE=4 SV=1
OG0000036	Homo_sapiens_sp_Q8IUX8_EGFL6_HUMAN sp|Q8IUX8|EGFL6_HUMAN Epidermal growth factor-like protein 6 OS=Homo sapiens OX=9606 GN=EGFL6 PE=1 SV=1, Homo_sapiens_sp_Q6UXI9_NPNT_HUMAN sp|Q6UXI9|NPNT_HUMAN Nephronectin OS=Homo sapiens OX=9606 GN=NPNT PE=2 SV=3	Branchiostoma_lanceolatum_tr_A0A8K0A1W9_A0A8K0A1W9_BRALA tr|A0A8K0A1W9|A0A8K0A1W9_BRALA NPNT protein OS=Branchiostoma lanceolatum OX=7740 GN=NPNT PE=3 SV=1
OG0000037	Homo_sapiens_sp_Q15063_POSTN_HUMAN sp|Q15063|POSTN_HUMAN Periostin OS=Homo sapiens OX=9606 GN=POSTN PE=1 SV=2, Homo_sapiens_sp_Q15582_BGH3_HUMAN sp|Q15582|BGH3_HUMAN Transforming growth factor-beta-induced protein ig-h3 OS=Homo sapiens OX=9606 GN=TGFBI PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YPH5_A0A8J9YPH5_BRALA tr|A0A8J9YPH5|A0A8J9YPH5_BRALA POSTN protein OS=Branchiostoma lanceolatum OX=7740 GN=POSTN PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YQK4_A0A8J9YQK4_BRALA tr|A0A8J9YQK4|A0A8J9YQK4_BRALA TGFBI protein OS=Branchiostoma lanceolatum OX=7740 GN=TGFBI PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VXJ3_A0A8J9VXJ3_BRALA tr|A0A8J9VXJ3|A0A8J9VXJ3_BRALA TGFBI protein OS=Branchiostoma lanceolatum OX=7740 GN=TGFBI PE=4 SV=1
OG0000038	Homo_sapiens_sp_Q9Y275_TN13B_HUMAN sp|Q9Y275|TN13B_HUMAN Tumor necrosis factor ligand superfamily member 13B OS=Homo sapiens OX=9606 GN=TNFSF13B PE=1 SV=1, Homo_sapiens_sp_O75888_TNF13_HUMAN sp|O75888|TNF13_HUMAN Tumor necrosis factor ligand superfamily member 13 OS=Homo sapiens OX=9606 GN=TNFSF13 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EC58_A0A8K0EC58_BRALA tr|A0A8K0EC58|A0A8K0EC58_BRALA EDA protein OS=Branchiostoma lanceolatum OX=7740 GN=EDA PE=3 SV=1
OG0000038	Homo_sapiens_sp_O14788_TNF11_HUMAN sp|O14788|TNF11_HUMAN Tumor necrosis factor ligand superfamily member 11 OS=Homo sapiens OX=9606 GN=TNFSF11 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z222_A0A8J9Z222_BRALA tr|A0A8J9Z222|A0A8J9Z222_BRALA TNFSF10 protein OS=Branchiostoma lanceolatum OX=7740 GN=TNFSF10 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z1Z3_A0A8J9Z1Z3_BRALA tr|A0A8J9Z1Z3|A0A8J9Z1Z3_BRALA TNFSF10 protein OS=Branchiostoma lanceolatum OX=7740 GN=TNFSF10 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z168_A0A8J9Z168_BRALA tr|A0A8J9Z168|A0A8J9Z168_BRALA TNFSF10 protein OS=Branchiostoma lanceolatum OX=7740 GN=TNFSF10 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F0V5_A0A8K0F0V5_BRALA tr|A0A8K0F0V5|A0A8K0F0V5_BRALA TNFSF10 protein OS=Branchiostoma lanceolatum OX=7740 GN=TNFSF10 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F3D5_A0A8K0F3D5_BRALA tr|A0A8K0F3D5|A0A8K0F3D5_BRALA TNFSF10 protein OS=Branchiostoma lanceolatum OX=7740 GN=TNFSF10 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z221_A0A8J9Z221_BRALA tr|A0A8J9Z221|A0A8J9Z221_BRALA TNFSF10 protein OS=Branchiostoma lanceolatum OX=7740 GN=TNFSF10 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z193_A0A8J9Z193_BRALA tr|A0A8J9Z193|A0A8J9Z193_BRALA TNFSF10 protein OS=Branchiostoma lanceolatum OX=7740 GN=TNFSF10 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z1Z7_A0A8J9Z1Z7_BRALA tr|A0A8J9Z1Z7|A0A8J9Z1Z7_BRALA TNFSF10 protein OS=Branchiostoma lanceolatum OX=7740 GN=TNFSF10 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z254_A0A8J9Z254_BRALA tr|A0A8J9Z254|A0A8J9Z254_BRALA TNFSF10 protein OS=Branchiostoma lanceolatum OX=7740 GN=TNFSF10 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ETM4_A0A8K0ETM4_BRALA tr|A0A8K0ETM4|A0A8K0ETM4_BRALA TNFSF10 protein OS=Branchiostoma lanceolatum OX=7740 GN=TNFSF10 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EW58_A0A8K0EW58_BRALA tr|A0A8K0EW58|A0A8K0EW58_BRALA TNFSF10 protein OS=Branchiostoma lanceolatum OX=7740 GN=TNFSF10 PE=3 SV=1
OG0000040	Homo_sapiens_sp_Q16270_IBP7_HUMAN sp|Q16270|IBP7_HUMAN Insulin-like growth factor-binding protein 7 OS=Homo sapiens OX=9606 GN=IGFBP7 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZMS7_A0A8J9ZMS7_BRALA tr|A0A8J9ZMS7|A0A8J9ZMS7_BRALA IGFBP7 protein OS=Branchiostoma lanceolatum OX=7740 GN=IGFBP7 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZQP9_A0A8J9ZQP9_BRALA tr|A0A8J9ZQP9|A0A8J9ZQP9_BRALA IGFBP7 protein OS=Branchiostoma lanceolatum OX=7740 GN=IGFBP7 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZN21_A0A8J9ZN21_BRALA tr|A0A8J9ZN21|A0A8J9ZN21_BRALA IGFBP7 protein OS=Branchiostoma lanceolatum OX=7740 GN=IGFBP7 PE=4 SV=1
OG0000041	Homo_sapiens_sp_O00534_VMA5A_HUMAN sp|O00534|VMA5A_HUMAN von Willebrand factor A domain-containing protein 5A OS=Homo sapiens OX=9606 GN=VWA5A PE=1 SV=2	Branchiostoma_lanceolatum_tr_A0A8K0A822_A0A8K0A822_BRALA tr|A0A8K0A822|A0A8K0A822_BRALA VWA5A protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5A PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A824_A0A8K0A824_BRALA tr|A0A8K0A824|A0A8K0A824_BRALA VWA5A protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5A PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A830_A0A8K0A830_BRALA tr|A0A8K0A830|A0A8K0A830_BRALA VWA5A protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5A PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A907_A0A8K0A907_BRALA tr|A0A8K0A907|A0A8K0A907_BRALA VWA5A protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5A PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A997_A0A8K0A997_BRALA tr|A0A8K0A997|A0A8K0A997_BRALA VWA5A protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5A PE=4 SV=1
OG0000041	Homo_sapiens_sp_Q5TIE3_VW5B1_HUMAN sp|Q5TIE3|VW5B1_HUMAN von Willebrand factor A domain-containing protein 5B1 OS=Homo sapiens OX=9606 GN=VWA5B1 PE=1 SV=2	Branchiostoma_lanceolatum_tr_A0A8J9WGG4_A0A8J9WGG4_BRALA tr|A0A8J9WGG4|A0A8J9WGG4_BRALA VWA5B1 protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5B1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YSH2_A0A8J9YSH2_BRALA tr|A0A8J9YSH2|A0A8J9YSH2_BRALA VWA5B1 protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5B1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VRS7_A0A8J9VRS7_BRALA tr|A0A8J9VRS7|A0A8J9VRS7_BRALA VWA5B1 protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5B1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YRS7_A0A8J9YRS7_BRALA tr|A0A8J9YRS7|A0A8J9YRS7_BRALA VWA5B1 protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5B1 PE=4 SV=1
OG0000044	Homo_sapiens_sp_P00488_F13A_HUMAN sp|P00488|F13A_HUMAN Coagulation factor XIII A chain OS=Homo sapiens OX=9606 GN=F13A1 PE=1 SV=5, Homo_sapiens_sp_P22735_TGM1_HUMAN sp|P22735|TGM1_HUMAN Protein-glutamine gamma-glutamyltransferase K OS=Homo sapiens OX=9606 GN=TGM1 PE=1 SV=4	Branchiostoma_lanceolatum_tr_A0A8K0A536_A0A8K0A536_BRALA tr|A0A8K0A536|A0A8K0A536_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A778_A0A8K0A778_BRALA tr|A0A8K0A778|A0A8K0A778_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A8N4_A0A8K0A8N4_BRALA tr|A0A8K0A8N4|A0A8K0A8N4_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A5Y3_A0A8K0A5Y3_BRALA tr|A0A8K0A5Y3|A0A8K0A5Y3_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YKU8_A0A8J9YKU8_BRALA tr|A0A8J9YKU8|A0A8J9YKU8_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VZB7_A0A8J9VZB7_BRALA tr|A0A8J9VZB7|A0A8J9VZB7_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A9P3_A0A8K0A9P3_BRALA tr|A0A8K0A9P3|A0A8K0A9P3_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZK18_A0A8J9ZK18_BRALA tr|A0A8J9ZK18|A0A8J9ZK18_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZK34_A0A8J9ZK34_BRALA tr|A0A8J9ZK34|A0A8J9ZK34_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1
OG0000045	Homo_sapiens_sp_P25391_LAMA1_HUMAN sp|P25391|LAMA1_HUMAN Laminin subunit alpha-1 OS=Homo sapiens OX=9606 GN=LAMA1 PE=1 SV=2, Homo_sapiens_sp_P24043_LAMA2_HUMAN sp|P24043|LAMA2_HUMAN Laminin subunit alpha-2 OS=Homo sapiens OX=9606 GN=LAMA2 PE=1 SV=4	Branchiostoma_lanceolatum_tr_A0A8K0EIR4_A0A8K0EIR4_BRALA tr|A0A8K0EIR4|A0A8K0EIR4_BRALA LAMA2 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZGZ6_A0A8J9ZGZ6_BRALA tr|A0A8J9ZGZ6|A0A8J9ZGZ6_BRALA LAMA2 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZFV7_A0A8J9ZFV7_BRALA tr|A0A8J9ZFV7|A0A8J9ZFV7_BRALA LAMA2 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA2 PE=4 SV=1
OG0000045	Homo_sapiens_sp_Q16363_LAMA4_HUMAN sp|Q16363|LAMA4_HUMAN Laminin subunit alpha-4 OS=Homo sapiens OX=9606 GN=LAMA4 PE=1 SV=4	Branchiostoma_lanceolatum_tr_A0A8J9ZKD8_A0A8J9ZKD8_BRALA tr|A0A8J9ZKD8|A0A8J9ZKD8_BRALA LAMA5 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZL65_A0A8J9ZL65_BRALA tr|A0A8J9ZL65|A0A8J9ZL65_BRALA LAMA5 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ENK4_A0A8K0ENK4_BRALA tr|A0A8K0ENK4|A0A8K0ENK4_BRALA LAMA5 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EJ37_A0A8K0EJ37_BRALA tr|A0A8K0EJ37|A0A8K0EJ37_BRALA LAMA5 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZKU4_A0A8J9ZKU4_BRALA tr|A0A8J9ZKU4|A0A8J9ZKU4_BRALA LAMA5 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EL18_A0A8K0EL18_BRALA tr|A0A8K0EL18|A0A8K0EL18_BRALA LAMA5 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EL51_A0A8K0EL51_BRALA tr|A0A8K0EL51|A0A8K0EL51_BRALA LAMA5 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EP27_A0A8K0EP27_BRALA tr|A0A8K0EP27|A0A8K0EP27_BRALA LAMA5 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZID3_A0A8J9ZID3_BRALA tr|A0A8J9ZID3|A0A8J9ZID3_BRALA LAMA5 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA5 PE=4 SV=1
OG0000048	Homo_sapiens_sp_Q7Z5L7_PODN_HUMAN sp|Q7Z5L7|PODN_HUMAN Podocan OS=Homo sapiens OX=9606 GN=PODN PE=1 SV=2	Branchiostoma_lanceolatum_tr_A0A8K0EX93_A0A8K0EX93_BRALA tr|A0A8K0EX93|A0A8K0EX93_BRALA PODN protein OS=Branchiostoma lanceolatum OX=7740 GN=PODN PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EU94_A0A8K0EU94_BRALA tr|A0A8K0EU94|A0A8K0EU94_BRALA SLIT3 protein OS=Branchiostoma lanceolatum OX=7740 GN=SLIT3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ETD7_A0A8K0ETD7_BRALA tr|A0A8K0ETD7|A0A8K0ETD7_BRALA PODN protein OS=Branchiostoma lanceolatum OX=7740 GN=PODN PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ELJ0_A0A8K0ELJ0_BRALA tr|A0A8K0ELJ0|A0A8K0ELJ0_BRALA PODN protein OS=Branchiostoma lanceolatum OX=7740 GN=PODN PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EGV6_A0A8K0EGV6_BRALA tr|A0A8K0EGV6|A0A8K0EGV6_BRALA PODN protein OS=Branchiostoma lanceolatum OX=7740 GN=PODN PE=4 SV=1
