Orthogroup	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_lanceolatum
OG0000000	Branchiostoma_belcheri_tr_A0A6P4XTX2_A0A6P4XTX2_BRABE tr|A0A6P4XTX2|A0A6P4XTX2_BRABE Angiopoietin-related protein 2-like isoform X4 OS=Branchiostoma belcheri OX=7741 GN=LOC109462032 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y5U8_A0A6P4Y5U8_BRABE tr|A0A6P4Y5U8|A0A6P4Y5U8_BRABE Angiopoietin-related protein 2-like isoform X3 OS=Branchiostoma belcheri OX=7741 GN=LOC109462032 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XTW6_A0A6P4XTW6_BRABE tr|A0A6P4XTW6|A0A6P4XTW6_BRABE Angiopoietin-related protein 2-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109462032 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0AHL1_A0A8K0AHL1_BRALA tr|A0A8K0AHL1|A0A8K0AHL1_BRALA ANGPTL2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL2 PE=4 SV=1
OG0000000	Branchiostoma_belcheri_tr_A0A6P4ZU51_A0A6P4ZU51_BRABE tr|A0A6P4ZU51|A0A6P4ZU51_BRABE Angiopoietin-1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109479980 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VTN9_A0A8J9VTN9_BRALA tr|A0A8J9VTN9|A0A8J9VTN9_BRALA ANGPTL7 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL7 PE=4 SV=1
OG0000000	Branchiostoma_belcheri_tr_A0A6P4ZG00_A0A6P4ZG00_BRABE tr|A0A6P4ZG00|A0A6P4ZG00_BRABE Microfibril-associated glycoprotein 4-like OS=Branchiostoma belcheri OX=7741 GN=LOC109476399 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EGP6_A0A8K0EGP6_BRALA tr|A0A8K0EGP6|A0A8K0EGP6_BRALA ANGPTL7 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL7 PE=4 SV=1
OG0000000	Branchiostoma_belcheri_tr_A0A6P4XKH2_A0A6P4XKH2_BRABE tr|A0A6P4XKH2|A0A6P4XKH2_BRABE Fibrinogen-like protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109464489 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5A3M2_A0A6P5A3M2_BRABE tr|A0A6P5A3M2|A0A6P5A3M2_BRABE Fibrinogen-like protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109485040 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EBE2_A0A8K0EBE2_BRALA tr|A0A8K0EBE2|A0A8K0EBE2_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1
OG0000000	Branchiostoma_belcheri_tr_A0A6P4ZD09_A0A6P4ZD09_BRABE tr|A0A6P4ZD09|A0A6P4ZD09_BRABE Fibrinogen-like protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109477660 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YGY1_A0A6P4YGY1_BRABE tr|A0A6P4YGY1|A0A6P4YGY1_BRABE Angiopoietin-related protein 7-like OS=Branchiostoma belcheri OX=7741 GN=LOC109467609 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZL63_A0A6P4ZL63_BRABE tr|A0A6P4ZL63|A0A6P4ZL63_BRABE Microfibril-associated glycoprotein 4-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477800 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9V6V4_A0A8J9V6V4_BRALA tr|A0A8J9V6V4|A0A8J9V6V4_BRALA FCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FCN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YLN3_A0A8J9YLN3_BRALA tr|A0A8J9YLN3|A0A8J9YLN3_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1
OG0000000	Branchiostoma_belcheri_tr_A0A6P5A705_A0A6P5A705_BRABE tr|A0A6P5A705|A0A6P5A705_BRABE Ficolin-2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109481037 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EEM1_A0A8K0EEM1_BRALA tr|A0A8K0EEM1|A0A8K0EEM1_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EBR4_A0A8K0EBR4_BRALA tr|A0A8K0EBR4|A0A8K0EBR4_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1
OG0000000	Branchiostoma_belcheri_tr_A0A6P5A7S9_A0A6P5A7S9_BRABE tr|A0A6P5A7S9|A0A6P5A7S9_BRABE Ficolin-2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109481293 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9V5P3_A0A8J9V5P3_BRALA tr|A0A8J9V5P3|A0A8J9V5P3_BRALA TNR protein OS=Branchiostoma lanceolatum OX=7740 GN=TNR PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z3X3_A0A8J9Z3X3_BRALA tr|A0A8J9Z3X3|A0A8J9Z3X3_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1
OG0000000	Branchiostoma_belcheri_tr_A0A6P4YKD1_A0A6P4YKD1_BRABE tr|A0A6P4YKD1|A0A6P4YKD1_BRABE Fibrinogen-like protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109470379 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5A1Q2_A0A6P5A1Q2_BRABE tr|A0A6P5A1Q2|A0A6P5A1Q2_BRABE Fibrinogen-like protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109487638 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z3Q2_A0A6P4Z3Q2_BRABE tr|A0A6P4Z3Q2|A0A6P4Z3Q2_BRABE Ficolin-2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109469886 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YW84_A0A6P4YW84_BRABE tr|A0A6P4YW84|A0A6P4YW84_BRABE Ficolin-1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109469052 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XVN1_A0A6P4XVN1_BRABE tr|A0A6P4XVN1|A0A6P4XVN1_BRABE Ficolin-2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109462528 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5AWL3_A0A6P5AWL3_BRABE tr|A0A6P5AWL3|A0A6P5AWL3_BRABE Fibrinogen-like protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109486909 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YKG3_A0A6P4YKG3_BRABE tr|A0A6P4YKG3|A0A6P4YKG3_BRABE Ficolin-2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109470413 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZWP3_A0A6P4ZWP3_BRABE tr|A0A6P4ZWP3|A0A6P4ZWP3_BRABE Techylectin-5A-like OS=Branchiostoma belcheri OX=7741 GN=LOC109480631 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5AER1_A0A6P5AER1_BRABE tr|A0A6P5AER1|A0A6P5AER1_BRABE Microfibril-associated glycoprotein 4-like OS=Branchiostoma belcheri OX=7741 GN=LOC109485569 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YR77_A0A6P4YR77_BRABE tr|A0A6P4YR77|A0A6P4YR77_BRABE Angiopoietin-2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109469883 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZMN6_A0A6P4ZMN6_BRABE tr|A0A6P4ZMN6|A0A6P4ZMN6_BRABE Microfibril-associated glycoprotein 4-like OS=Branchiostoma belcheri OX=7741 GN=LOC109475949 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z154_A0A6P4Z154_BRABE tr|A0A6P4Z154|A0A6P4Z154_BRABE Fibrinogen-like protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109474400 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z1N4_A0A6P4Z1N4_BRABE tr|A0A6P4Z1N4|A0A6P4Z1N4_BRABE Ficolin-2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109469415 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YXB7_A0A6P4YXB7_BRABE tr|A0A6P4YXB7|A0A6P4YXB7_BRABE Fibrinogen C domain-containing protein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109469359 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XUL8_A0A6P4XUL8_BRABE tr|A0A6P4XUL8|A0A6P4XUL8_BRABE Fibrinogen-like protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109462239 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VHX0_A0A8J9VHX0_BRALA tr|A0A8J9VHX0|A0A8J9VHX0_BRALA FCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FCN1 PE=4 SV=1
OG0000000	Branchiostoma_belcheri_tr_A0A6P4YRQ1_A0A6P4YRQ1_BRABE tr|A0A6P4YRQ1|A0A6P4YRQ1_BRABE Fibrinogen-like protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109466611 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZNS0_A0A8J9ZNS0_BRALA tr|A0A8J9ZNS0|A0A8J9ZNS0_BRALA ANGPT4 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT4 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z1K0_A0A8J9Z1K0_BRALA tr|A0A8J9Z1K0|A0A8J9Z1K0_BRALA ANGPT1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT1 PE=4 SV=1
OG0000000	Branchiostoma_belcheri_tr_A0A6P4XQS9_A0A6P4XQS9_BRABE tr|A0A6P4XQS9|A0A6P4XQS9_BRABE Fibrinogen-like protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109465947 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0AFB9_A0A8K0AFB9_BRALA tr|A0A8K0AFB9|A0A8K0AFB9_BRALA ANGPT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT2 PE=4 SV=1
OG0000000	Branchiostoma_belcheri_tr_A0A6P4YKQ3_A0A6P4YKQ3_BRABE tr|A0A6P4YKQ3|A0A6P4YKQ3_BRABE Ficolin-1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109465018 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZEX9_A0A8J9ZEX9_BRALA tr|A0A8J9ZEX9|A0A8J9ZEX9_BRALA TNN protein OS=Branchiostoma lanceolatum OX=7740 GN=TNN PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZDH9_A0A8J9ZDH9_BRALA tr|A0A8J9ZDH9|A0A8J9ZDH9_BRALA TNN protein OS=Branchiostoma lanceolatum OX=7740 GN=TNN PE=4 SV=1
OG0000000	Branchiostoma_belcheri_tr_A0A6P4YPR6_A0A6P4YPR6_BRABE tr|A0A6P4YPR6|A0A6P4YPR6_BRABE Fibroleukin-like OS=Branchiostoma belcheri OX=7741 GN=LOC109469578 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZX78_A0A8J9ZX78_BRALA tr|A0A8J9ZX78|A0A8J9ZX78_BRALA FGL2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FGL2 PE=4 SV=1
OG0000000	Branchiostoma_belcheri_tr_A0A6P5AJU9_A0A6P5AJU9_BRABE tr|A0A6P5AJU9|A0A6P5AJU9_BRABE Fibroleukin-like OS=Branchiostoma belcheri OX=7741 GN=LOC109483694 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EPZ9_A0A8K0EPZ9_BRALA tr|A0A8K0EPZ9|A0A8K0EPZ9_BRALA FGL2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FGL2 PE=4 SV=1
OG0000000	Branchiostoma_belcheri_tr_A0A6P5A1A0_A0A6P5A1A0_BRABE tr|A0A6P5A1A0|A0A6P5A1A0_BRABE Ficolin-1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109479473 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZJN6_A0A6P4ZJN6_BRABE tr|A0A6P4ZJN6|A0A6P4ZJN6_BRABE Angiopoietin-2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109479474 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZJP7_A0A6P4ZJP7_BRABE tr|A0A6P4ZJP7|A0A6P4ZJP7_BRABE Angiopoietin-2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109479484 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YW30_A0A8J9YW30_BRALA tr|A0A8J9YW30|A0A8J9YW30_BRALA ANGPT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E690_A0A8K0E690_BRALA tr|A0A8K0E690|A0A8K0E690_BRALA FGL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FGL1 PE=4 SV=1
OG0000001	Branchiostoma_belcheri_tr_A0A6P4ZPN0_A0A6P4ZPN0_BRABE tr|A0A6P4ZPN0|A0A6P4ZPN0_BRABE Laminin subunit gamma-1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109484326 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0AA53_A0A8K0AA53_BRALA tr|A0A8K0AA53|A0A8K0AA53_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ABT6_A0A8K0ABT6_BRALA tr|A0A8K0ABT6|A0A8K0ABT6_BRALA LAMA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA1 PE=4 SV=1
OG0000001	Branchiostoma_belcheri_tr_A0A6P4YTD8_A0A6P4YTD8_BRABE tr|A0A6P4YTD8|A0A6P4YTD8_BRABE Netrin-1 OS=Branchiostoma belcheri OX=7741 GN=LOC109470495 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EX25_A0A8K0EX25_BRALA tr|A0A8K0EX25|A0A8K0EX25_BRALA NTN4 protein OS=Branchiostoma lanceolatum OX=7740 GN=NTN4 PE=4 SV=1
OG0000001	Branchiostoma_belcheri_tr_A0A6P4YR81_A0A6P4YR81_BRABE tr|A0A6P4YR81|A0A6P4YR81_BRABE LOW QUALITY PROTEIN_ laminin subunit beta-1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109469885 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0A481_A0A8K0A481_BRALA tr|A0A8K0A481|A0A8K0A481_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A1W6_A0A8K0A1W6_BRALA tr|A0A8K0A1W6|A0A8K0A1W6_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A1K9_A0A8K0A1K9_BRALA tr|A0A8K0A1K9|A0A8K0A1K9_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZZ56_A0A8J9ZZ56_BRALA tr|A0A8J9ZZ56|A0A8J9ZZ56_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A0G1_A0A8K0A0G1_BRALA tr|A0A8K0A0G1|A0A8K0A0G1_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZZ61_A0A8J9ZZ61_BRALA tr|A0A8J9ZZ61|A0A8J9ZZ61_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1
OG0000001	Branchiostoma_belcheri_tr_A0A6P4Y5S7_A0A6P4Y5S7_BRABE tr|A0A6P4Y5S7|A0A6P4Y5S7_BRABE Laminin subunit alpha-1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109470016 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZFB8_A0A8J9ZFB8_BRALA tr|A0A8J9ZFB8|A0A8J9ZFB8_BRALA LAMA2 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA2 PE=4 SV=1
OG0000001	Branchiostoma_belcheri_tr_A0A6P4YUP0_A0A6P4YUP0_BRABE tr|A0A6P4YUP0|A0A6P4YUP0_BRABE Neogenin-like isoform X5 OS=Branchiostoma belcheri OX=7741 GN=LOC109468561 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4YUN6_A0A6P4YUN6_BRABE tr|A0A6P4YUN6|A0A6P4YUN6_BRABE Neogenin-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109468561 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4YKZ6_A0A6P4YKZ6_BRABE tr|A0A6P4YKZ6|A0A6P4YKZ6_BRABE Neogenin-like isoform X3 OS=Branchiostoma belcheri OX=7741 GN=LOC109468561 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4YD66_A0A6P4YD66_BRABE tr|A0A6P4YD66|A0A6P4YD66_BRABE Neogenin-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109468561 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y0G1_A0A6P4Y0G1_BRABE tr|A0A6P4Y0G1|A0A6P4Y0G1_BRABE Neogenin-like isoform X4 OS=Branchiostoma belcheri OX=7741 GN=LOC109468561 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4YD71_A0A6P4YD71_BRABE tr|A0A6P4YD71|A0A6P4YD71_BRABE Neogenin-like isoform X6 OS=Branchiostoma belcheri OX=7741 GN=LOC109468561 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4YL01_A0A6P4YL01_BRABE tr|A0A6P4YL01|A0A6P4YL01_BRABE Neogenin-like isoform X7 OS=Branchiostoma belcheri OX=7741 GN=LOC109468561 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZDC2_A0A8J9ZDC2_BRALA tr|A0A8J9ZDC2|A0A8J9ZDC2_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZDK6_A0A8J9ZDK6_BRALA tr|A0A8J9ZDK6|A0A8J9ZDK6_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EJV3_A0A8K0EJV3_BRALA tr|A0A8K0EJV3|A0A8K0EJV3_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EHQ4_A0A8K0EHQ4_BRALA tr|A0A8K0EHQ4|A0A8K0EHQ4_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZE07_A0A8J9ZE07_BRALA tr|A0A8J9ZE07|A0A8J9ZE07_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EH85_A0A8K0EH85_BRALA tr|A0A8K0EH85|A0A8K0EH85_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EKB7_A0A8K0EKB7_BRALA tr|A0A8K0EKB7|A0A8K0EKB7_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EFS0_A0A8K0EFS0_BRALA tr|A0A8K0EFS0|A0A8K0EFS0_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZD06_A0A8J9ZD06_BRALA tr|A0A8J9ZD06|A0A8J9ZD06_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1
OG0000001	Branchiostoma_belcheri_tr_A0A6P4YUP4_A0A6P4YUP4_BRABE tr|A0A6P4YUP4|A0A6P4YUP4_BRABE Protogenin-like isoform X3 OS=Branchiostoma belcheri OX=7741 GN=LOC109468562 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YYK6_A0A6P4YYK6_BRABE tr|A0A6P4YYK6|A0A6P4YYK6_BRABE Protogenin-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109468562 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y0G7_A0A6P4Y0G7_BRABE tr|A0A6P4Y0G7|A0A6P4Y0G7_BRABE Protogenin-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109468562 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZBD6_A0A8J9ZBD6_BRALA tr|A0A8J9ZBD6|A0A8J9ZBD6_BRALA PRTG protein OS=Branchiostoma lanceolatum OX=7740 GN=PRTG PE=4 SV=1
OG0000001	Branchiostoma_belcheri_tr_A0A6P4ZN24_A0A6P4ZN24_BRABE tr|A0A6P4ZN24|A0A6P4ZN24_BRABE Mucin-5AC-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109474970 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YNH3_A0A6P4YNH3_BRABE tr|A0A6P4YNH3|A0A6P4YNH3_BRABE Mucin-5AC-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109474970 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZAV2_A0A6P4ZAV2_BRABE tr|A0A6P4ZAV2|A0A6P4ZAV2_BRABE Mucin-5AC-like isoform X3 OS=Branchiostoma belcheri OX=7741 GN=LOC109474970 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZX98_A0A8J9ZX98_BRALA tr|A0A8J9ZX98|A0A8J9ZX98_BRALA PTPRF protein OS=Branchiostoma lanceolatum OX=7740 GN=PTPRF PE=4 SV=1
OG0000001	Branchiostoma_belcheri_tr_A0A6P5A1V3_A0A6P5A1V3_BRABE tr|A0A6P5A1V3|A0A6P5A1V3_BRABE LOW QUALITY PROTEIN_ tenascin-X-like OS=Branchiostoma belcheri OX=7741 GN=LOC109484472 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0AAL2_A0A8K0AAL2_BRALA tr|A0A8K0AAL2|A0A8K0AAL2_BRALA PTPRQ protein OS=Branchiostoma lanceolatum OX=7740 GN=PTPRQ PE=3 SV=1
