Orthogroup	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Amphioxiformes_Branchiostoma_floridae
OG0000000	Branchiostoma_lanceolatum_tr_A0A8K0AB27_A0A8K0AB27_BRALA tr|A0A8K0AB27|A0A8K0AB27_BRALA FGL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FGL1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LL68_A0A9J7LL68_BRAFL tr|A0A9J7LL68|A0A9J7LL68_BRAFL Fibroleukin-like isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118420879 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MYU0_A0A9J7MYU0_BRAFL tr|A0A9J7MYU0|A0A9J7MYU0_BRAFL Hepatocyte growth factor activator-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118420879 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MYY3_A0A9J7MYY3_BRAFL tr|A0A9J7MYY3|A0A9J7MYY3_BRAFL Neurogenic locus notch homolog protein 1-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118420879 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MXM7_A0A9J7MXM7_BRAFL tr|A0A9J7MXM7|A0A9J7MXM7_BRAFL Neurogenic locus notch homolog protein 1-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118420879 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LJ53_A0A9J7LJ53_BRAFL tr|A0A9J7LJ53|A0A9J7LJ53_BRAFL Fibroleukin-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118420879 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9V9B6_A0A8J9V9B6_BRALA tr|A0A8J9V9B6|A0A8J9V9B6_BRALA ANGPT4 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT4 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F2F4_A0A8K0F2F4_BRALA tr|A0A8K0F2F4|A0A8K0F2F4_BRALA ANGPTL7 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL7 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LIT1_A0A9J7LIT1_BRAFL tr|A0A9J7LIT1|A0A9J7LIT1_BRAFL Angiopoietin-related protein 7-like OS=Branchiostoma floridae OX=7739 GN=LOC118420817 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8K0EKT5_A0A8K0EKT5_BRALA tr|A0A8K0EKT5|A0A8K0EKT5_BRALA ANGPT1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7HMZ4_A0A9J7HMZ4_BRAFL tr|A0A9J7HMZ4|A0A9J7HMZ4_BRAFL Angiopoietin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118405471 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8K0AHL1_A0A8K0AHL1_BRALA tr|A0A8K0AHL1|A0A8K0AHL1_BRALA ANGPTL2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LMR2_A0A9J7LMR2_BRAFL tr|A0A9J7LMR2|A0A9J7LMR2_BRAFL Angiopoietin-related protein 2-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118421678 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N057_A0A9J7N057_BRAFL tr|A0A9J7N057|A0A9J7N057_BRAFL Angiopoietin-related protein 2-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118421678 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9VTN9_A0A8J9VTN9_BRALA tr|A0A8J9VTN9|A0A8J9VTN9_BRALA ANGPTL7 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL7 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MA17_A0A9J7MA17_BRAFL tr|A0A9J7MA17|A0A9J7MA17_BRAFL Leucine-rich repeat-containing protein DDB_G0290503 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118430524 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M9Y0_A0A9J7M9Y0_BRAFL tr|A0A9J7M9Y0|A0A9J7M9Y0_BRAFL Leucine-rich repeat-containing protein DDB_G0290503 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118430524 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8K0EJG0_A0A8K0EJG0_BRALA tr|A0A8K0EJG0|A0A8K0EJG0_BRALA ANGPTL7 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL7 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KL40_A0A9J7KL40_BRAFL tr|A0A9J7KL40|A0A9J7KL40_BRAFL Angiopoietin-related protein 7-like OS=Branchiostoma floridae OX=7739 GN=LOC118408406 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8K0EGP6_A0A8K0EGP6_BRALA tr|A0A8K0EGP6|A0A8K0EGP6_BRALA ANGPTL7 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL7 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7HLK9_A0A9J7HLK9_BRAFL tr|A0A9J7HLK9|A0A9J7HLK9_BRAFL Angiopoietin-related protein 7-like OS=Branchiostoma floridae OX=7739 GN=LOC118404890 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8K0EH02_A0A8K0EH02_BRALA tr|A0A8K0EH02|A0A8K0EH02_BRALA PRSS12 protein OS=Branchiostoma lanceolatum OX=7740 GN=PRSS12 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KW45_A0A9J7KW45_BRAFL tr|A0A9J7KW45|A0A9J7KW45_BRAFL Uncharacterized protein LOC118412713 OS=Branchiostoma floridae OX=7739 GN=LOC118412713 PE=3 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8K0EBE2_A0A8K0EBE2_BRALA tr|A0A8K0EBE2|A0A8K0EBE2_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7M3S0_A0A9J7M3S0_BRAFL tr|A0A9J7M3S0|A0A9J7M3S0_BRAFL Angiopoietin-related protein 2-like OS=Branchiostoma floridae OX=7739 GN=LOC118427718 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9V6V4_A0A8J9V6V4_BRALA tr|A0A8J9V6V4|A0A8J9V6V4_BRALA FCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FCN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YLN3_A0A8J9YLN3_BRALA tr|A0A8J9YLN3|A0A8J9YLN3_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7HSV3_A0A9J7HSV3_BRAFL tr|A0A9J7HSV3|A0A9J7HSV3_BRAFL Fibrinogen-like protein 1 OS=Branchiostoma floridae OX=7739 GN=LOC118407468 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8K0EEM1_A0A8K0EEM1_BRALA tr|A0A8K0EEM1|A0A8K0EEM1_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KSC7_A0A9J7KSC7_BRAFL tr|A0A9J7KSC7|A0A9J7KSC7_BRAFL Microfibril-associated glycoprotein 4-like OS=Branchiostoma floridae OX=7739 GN=LOC118411437 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KTE2_A0A9J7KTE2_BRAFL tr|A0A9J7KTE2|A0A9J7KTE2_BRAFL Angiopoietin-related protein 2-like OS=Branchiostoma floridae OX=7739 GN=LOC118411858 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8K0EBR4_A0A8K0EBR4_BRALA tr|A0A8K0EBR4|A0A8K0EBR4_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KTS1_A0A9J7KTS1_BRAFL tr|A0A9J7KTS1|A0A9J7KTS1_BRAFL Angiopoietin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118411435 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KTX9_A0A9J7KTX9_BRAFL tr|A0A9J7KTX9|A0A9J7KTX9_BRAFL Deleted in malignant brain tumors 1 protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118411866 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MJV0_A0A9J7MJV0_BRAFL tr|A0A9J7MJV0|A0A9J7MJV0_BRAFL Uncharacterized protein LOC118411865 OS=Branchiostoma floridae OX=7739 GN=LOC118411865 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MKE1_A0A9J7MKE1_BRAFL tr|A0A9J7MKE1|A0A9J7MKE1_BRAFL Scavenger receptor cysteine-rich domain superfamily protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118411813 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MKF6_A0A9J7MKF6_BRAFL tr|A0A9J7MKF6|A0A9J7MKF6_BRAFL Microfibril-associated glycoprotein 4-like OS=Branchiostoma floridae OX=7739 GN=LOC118411856 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9VG98_A0A8J9VG98_BRALA tr|A0A8J9VG98|A0A8J9VG98_BRALA ANGPT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7NAW1_A0A9J7NAW1_BRAFL tr|A0A9J7NAW1|A0A9J7NAW1_BRAFL Angiopoietin-4-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118430451 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NBR5_A0A9J7NBR5_BRAFL tr|A0A9J7NBR5|A0A9J7NBR5_BRAFL Angiopoietin-4-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118430451 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9YLY9_A0A8J9YLY9_BRALA tr|A0A8J9YLY9|A0A8J9YLY9_BRALA ANGPT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7HTS9_A0A9J7HTS9_BRAFL tr|A0A9J7HTS9|A0A9J7HTS9_BRAFL Angiopoietin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118407826 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9V5P3_A0A8J9V5P3_BRALA tr|A0A8J9V5P3|A0A8J9V5P3_BRALA TNR protein OS=Branchiostoma lanceolatum OX=7740 GN=TNR PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z3X3_A0A8J9Z3X3_BRALA tr|A0A8J9Z3X3|A0A8J9Z3X3_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KTF8_A0A9J7KTF8_BRAFL tr|A0A9J7KTF8|A0A9J7KTF8_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118411875 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9VHX0_A0A8J9VHX0_BRALA tr|A0A8J9VHX0|A0A8J9VHX0_BRALA FCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FCN1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LVQ0_A0A9J7LVQ0_BRAFL tr|A0A9J7LVQ0|A0A9J7LVQ0_BRAFL Fibrinogen-like protein 1 OS=Branchiostoma floridae OX=7739 GN=LOC118424735 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9WBK5_A0A8J9WBK5_BRALA tr|A0A8J9WBK5|A0A8J9WBK5_BRALA ANGPT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MJD6_A0A9J7MJD6_BRAFL tr|A0A9J7MJD6|A0A9J7MJD6_BRAFL Angiopoietin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118411440 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KU64_A0A9J7KU64_BRAFL tr|A0A9J7KU64|A0A9J7KU64_BRAFL Angiopoietin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118411426 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9ZNS0_A0A8J9ZNS0_BRALA tr|A0A8J9ZNS0|A0A8J9ZNS0_BRALA ANGPT4 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT4 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MMK1_A0A9J7MMK1_BRAFL tr|A0A9J7MMK1|A0A9J7MMK1_BRAFL Ficolin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118413164 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9Z1K0_A0A8J9Z1K0_BRALA tr|A0A8J9Z1K0|A0A8J9Z1K0_BRALA ANGPT1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KVN6_A0A9J7KVN6_BRAFL tr|A0A9J7KVN6|A0A9J7KVN6_BRAFL Fibrinogen-like protein 1 OS=Branchiostoma floridae OX=7739 GN=LOC118412559 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8K0AFB9_A0A8K0AFB9_BRALA tr|A0A8K0AFB9|A0A8K0AFB9_BRALA ANGPT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LLG0_A0A9J7LLG0_BRAFL tr|A0A9J7LLG0|A0A9J7LLG0_BRAFL Uncharacterized protein LOC118421682 OS=Branchiostoma floridae OX=7739 GN=LOC118421682 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9ZEX9_A0A8J9ZEX9_BRALA tr|A0A8J9ZEX9|A0A8J9ZEX9_BRALA TNN protein OS=Branchiostoma lanceolatum OX=7740 GN=TNN PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZDH9_A0A8J9ZDH9_BRALA tr|A0A8J9ZDH9|A0A8J9ZDH9_BRALA TNN protein OS=Branchiostoma lanceolatum OX=7740 GN=TNN PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KVX0_A0A9J7KVX0_BRAFL tr|A0A9J7KVX0|A0A9J7KVX0_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118412515 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9ZD80_A0A8J9ZD80_BRALA tr|A0A8J9ZD80|A0A8J9ZD80_BRALA ANGPTL7 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL7 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MLC2_A0A9J7MLC2_BRAFL tr|A0A9J7MLC2|A0A9J7MLC2_BRAFL Ficolin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118412568 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9ZX78_A0A8J9ZX78_BRALA tr|A0A8J9ZX78|A0A8J9ZX78_BRALA FGL2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FGL2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7L5Y5_A0A9J7L5Y5_BRAFL tr|A0A9J7L5Y5|A0A9J7L5Y5_BRAFL Fibroleukin-like OS=Branchiostoma floridae OX=7739 GN=LOC118415373 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8K0EPZ9_A0A8K0EPZ9_BRALA tr|A0A8K0EPZ9|A0A8K0EPZ9_BRALA FGL2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FGL2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7N944_A0A9J7N944_BRAFL tr|A0A9J7N944|A0A9J7N944_BRAFL Angiopoietin-related protein 6-like OS=Branchiostoma floridae OX=7739 GN=LOC118428430 PE=4 SV=1
OG0000000	Branchiostoma_lanceolatum_tr_A0A8J9YW30_A0A8J9YW30_BRALA tr|A0A8J9YW30|A0A8J9YW30_BRALA ANGPT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E690_A0A8K0E690_BRALA tr|A0A8K0E690|A0A8K0E690_BRALA FGL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FGL1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LX30_A0A9J7LX30_BRAFL tr|A0A9J7LX30|A0A9J7LX30_BRAFL Angiopoietin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118425063 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7ME75_A0A9J7ME75_BRAFL tr|A0A9J7ME75|A0A9J7ME75_BRAFL Angiopoietin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118432117 PE=4 SV=1
OG0000001	Branchiostoma_lanceolatum_tr_A0A8K0AA53_A0A8K0AA53_BRALA tr|A0A8K0AA53|A0A8K0AA53_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KIY4_A0A9J7KIY4_BRAFL tr|A0A9J7KIY4|A0A9J7KIY4_BRAFL Laminin subunit beta-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118408876 PE=4 SV=1
OG0000001	Branchiostoma_lanceolatum_tr_A0A8K0ABT6_A0A8K0ABT6_BRALA tr|A0A8K0ABT6|A0A8K0ABT6_BRALA LAMA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LLZ4_A0A9J7LLZ4_BRAFL tr|A0A9J7LLZ4|A0A9J7LLZ4_BRAFL Laminin subunit gamma-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118421980 PE=4 SV=1
OG0000001	Branchiostoma_lanceolatum_tr_A0A8K0EX25_A0A8K0EX25_BRALA tr|A0A8K0EX25|A0A8K0EX25_BRALA NTN4 protein OS=Branchiostoma lanceolatum OX=7740 GN=NTN4 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7L569_A0A9J7L569_BRAFL tr|A0A9J7L569|A0A9J7L569_BRAFL Netrin-1 OS=Branchiostoma floridae OX=7739 GN=LOC118415570 PE=4 SV=1
OG0000001	Branchiostoma_lanceolatum_tr_A0A8K0A481_A0A8K0A481_BRALA tr|A0A8K0A481|A0A8K0A481_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A1W6_A0A8K0A1W6_BRALA tr|A0A8K0A1W6|A0A8K0A1W6_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A1K9_A0A8K0A1K9_BRALA tr|A0A8K0A1K9|A0A8K0A1K9_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZZ56_A0A8J9ZZ56_BRALA tr|A0A8J9ZZ56|A0A8J9ZZ56_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A0G1_A0A8K0A0G1_BRALA tr|A0A8K0A0G1|A0A8K0A0G1_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZZ61_A0A8J9ZZ61_BRALA tr|A0A8J9ZZ61|A0A8J9ZZ61_BRALA LAMB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMB1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7L7R6_A0A9J7L7R6_BRAFL tr|A0A9J7L7R6|A0A9J7L7R6_BRAFL Laminin subunit beta-1-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118416742 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L7W8_A0A9J7L7W8_BRAFL tr|A0A9J7L7W8|A0A9J7L7W8_BRAFL Laminin subunit beta-1-like isoform X6 OS=Branchiostoma floridae OX=7739 GN=LOC118416742 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L7Z9_A0A9J7L7Z9_BRAFL tr|A0A9J7L7Z9|A0A9J7L7Z9_BRAFL Laminin subunit beta-1-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118416742 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MS81_A0A9J7MS81_BRAFL tr|A0A9J7MS81|A0A9J7MS81_BRAFL Laminin subunit beta-1-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118416742 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LAB9_A0A9J7LAB9_BRAFL tr|A0A9J7LAB9|A0A9J7LAB9_BRAFL Laminin subunit beta-1-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118416742 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L963_A0A9J7L963_BRAFL tr|A0A9J7L963|A0A9J7L963_BRAFL Laminin subunit beta-1-like isoform X7 OS=Branchiostoma floridae OX=7739 GN=LOC118416742 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L8D4_A0A9J7L8D4_BRAFL tr|A0A9J7L8D4|A0A9J7L8D4_BRAFL Laminin subunit beta-1-like isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118416742 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MT27_A0A9J7MT27_BRAFL tr|A0A9J7MT27|A0A9J7MT27_BRAFL Laminin subunit beta-1-like isoform X8 OS=Branchiostoma floridae OX=7739 GN=LOC118416742 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MR92_A0A9J7MR92_BRAFL tr|A0A9J7MR92|A0A9J7MR92_BRAFL Laminin subunit beta-1-like isoform X9 OS=Branchiostoma floridae OX=7739 GN=LOC118416742 PE=4 SV=1
OG0000001	Branchiostoma_lanceolatum_tr_A0A8J9ZFB8_A0A8J9ZFB8_BRALA tr|A0A8J9ZFB8|A0A8J9ZFB8_BRALA LAMA2 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MHE7_A0A9J7MHE7_BRAFL tr|A0A9J7MHE7|A0A9J7MHE7_BRAFL Laminin subunit alpha-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118410231 PE=4 SV=1
OG0000001	Branchiostoma_lanceolatum_tr_A0A8J9ZDC2_A0A8J9ZDC2_BRALA tr|A0A8J9ZDC2|A0A8J9ZDC2_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZDK6_A0A8J9ZDK6_BRALA tr|A0A8J9ZDK6|A0A8J9ZDK6_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EJV3_A0A8K0EJV3_BRALA tr|A0A8K0EJV3|A0A8K0EJV3_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EHQ4_A0A8K0EHQ4_BRALA tr|A0A8K0EHQ4|A0A8K0EHQ4_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZE07_A0A8J9ZE07_BRALA tr|A0A8J9ZE07|A0A8J9ZE07_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EH85_A0A8K0EH85_BRALA tr|A0A8K0EH85|A0A8K0EH85_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EKB7_A0A8K0EKB7_BRALA tr|A0A8K0EKB7|A0A8K0EKB7_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EFS0_A0A8K0EFS0_BRALA tr|A0A8K0EFS0|A0A8K0EFS0_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZD06_A0A8J9ZD06_BRALA tr|A0A8J9ZD06|A0A8J9ZD06_BRALA NEO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NEO1 PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7MKF1_A0A9J7MKF1_BRAFL tr|A0A9J7MKF1|A0A9J7MKF1_BRAFL Neogenin-like OS=Branchiostoma floridae OX=7739 GN=LOC118412265 PE=3 SV=1
OG0000001	Branchiostoma_lanceolatum_tr_A0A8J9ZBD6_A0A8J9ZBD6_BRALA tr|A0A8J9ZBD6|A0A8J9ZBD6_BRALA PRTG protein OS=Branchiostoma lanceolatum OX=7740 GN=PRTG PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MK86_A0A9J7MK86_BRAFL tr|A0A9J7MK86|A0A9J7MK86_BRAFL Protogenin-like OS=Branchiostoma floridae OX=7739 GN=LOC118411915 PE=4 SV=1
OG0000001	Branchiostoma_lanceolatum_tr_A0A8J9ZX98_A0A8J9ZX98_BRALA tr|A0A8J9ZX98|A0A8J9ZX98_BRALA PTPRF protein OS=Branchiostoma lanceolatum OX=7740 GN=PTPRF PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7ND65_A0A9J7ND65_BRAFL tr|A0A9J7ND65|A0A9J7ND65_BRAFL Receptor-type tyrosine-protein phosphatase F-like OS=Branchiostoma floridae OX=7739 GN=LOC118431491 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4B6_A0A9J7M4B6_BRAFL tr|A0A9J7M4B6|A0A9J7M4B6_BRAFL Mucin-17-like OS=Branchiostoma floridae OX=7739 GN=LOC118427930 PE=4 SV=1
OG0000001	Branchiostoma_lanceolatum_tr_A0A8K0AAL2_A0A8K0AAL2_BRALA tr|A0A8K0AAL2|A0A8K0AAL2_BRALA PTPRQ protein OS=Branchiostoma lanceolatum OX=7740 GN=PTPRQ PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7MY77_A0A9J7MY77_BRAFL tr|A0A9J7MY77|A0A9J7MY77_BRAFL Tenascin-X-like OS=Branchiostoma floridae OX=7739 GN=LOC118421312 PE=3 SV=1
