Orthogroup	Chordata_Vertebrata_Mus_musculus	Chordata_Vertebrata_Danio_rerio
OG0000030	Mus_musculus_sp_O35598_ADA10_MOUSE sp_O35598_ADA10_MOUSE Disintegrin and metalloproteinase domain-containing protein 10 OS=Mus musculus OX=10090 GN=Adam10 PE=1 SV=2	Danio_rerio_tr_F1RA88_F1RA88_DANRE tr|F1RA88|F1RA88_DANRE ADAM metallopeptidase domain 10a OS=Danio rerio OX=7955 GN=adam10 PE=1 SV=3, Danio_rerio_tr_A0A0R4IVX1_A0A0R4IVX1_DANRE tr|A0A0R4IVX1|A0A0R4IVX1_DANRE ADAM metallopeptidase domain 10a OS=Danio rerio OX=7955 GN=adam10 PE=1 SV=2
OG0000034	Mus_musculus_sp_Q80T91_MEG11_MOUSE sp_Q80T91_MEG11_MOUSE Multiple epidermal growth factor-like domains protein 11 OS=Mus musculus OX=10090 GN=Megf11 PE=1 SV=3, Mus_musculus_sp_Q80T91_MEG11_MOUSE sp_Q80T91_MEG11_MOUSE Multiple epidermal growth factor-like domains protein 11 OS=Mus musculus OX=10090 GN=Megf11 PE=1 SV=3	Danio_rerio_tr_A0A8M3AKE8_A0A8M3AKE8_DANRE tr|A0A8M3AKE8|A0A8M3AKE8_DANRE Multiple EGF-like-domains 11 OS=Danio rerio OX=7955 GN=megf11 PE=4 SV=1
OG0000034	Mus_musculus_sp_Q6DIB5_MEG10_MOUSE sp_Q6DIB5_MEG10_MOUSE Multiple epidermal growth factor-like domains protein 10 OS=Mus musculus OX=10090 GN=Megf10 PE=1 SV=1	Danio_rerio_sp_E9QJQ6_MEG10_DANRE sp|E9QJQ6|MEG10_DANRE Multiple epidermal growth factor-like domains protein 10 OS=Danio rerio OX=7955 GN=megf10 PE=1 SV=1
OG0000034	Mus_musculus_sp_P60882_MEGF8_MOUSE sp_P60882_MEGF8_MOUSE Multiple epidermal growth factor-like domains protein 8 OS=Mus musculus OX=10090 GN=Megf8 PE=1 SV=2	Danio_rerio_tr_F1QBZ9_F1QBZ9_DANRE tr|F1QBZ9|F1QBZ9_DANRE Multiple EGF-like-domains 8 OS=Danio rerio OX=7955 GN=megf8 PE=4 SV=2
OG0000035	Mus_musculus_sp_O35474_EDIL3_MOUSE sp_O35474_EDIL3_MOUSE EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus OX=10090 GN=Edil3 PE=1 SV=2	Danio_rerio_tr_F1Q6J1_F1Q6J1_DANRE tr|F1Q6J1|F1Q6J1_DANRE EGF-like repeat and discoidin I-like domain-containing protein 3 isoform X1 OS=Danio rerio OX=7955 GN=edil3b PE=4 SV=3, Danio_rerio_tr_A0A0R4IMA9_A0A0R4IMA9_DANRE tr|A0A0R4IMA9|A0A0R4IMA9_DANRE EGF-like repeat and discoidin I-like domain-containing protein 3 isoform X1 OS=Danio rerio OX=7955 GN=edil3a PE=4 SV=1
OG0000036	Mus_musculus_sp_Q9QXT5_EGFL7_MOUSE sp_Q9QXT5_EGFL7_MOUSE Epidermal growth factor-like protein 7 OS=Mus musculus OX=10090 GN=Egfl7 PE=2 SV=2	Danio_rerio_tr_Q1RLZ3_Q1RLZ3_DANRE tr|Q1RLZ3|Q1RLZ3_DANRE EGF-like-domain_ multiple 7 OS=Danio rerio OX=7955 GN=zgc_136669 PE=2 SV=1
OG0000036	Mus_musculus_sp_Q9JJZ5_EGFL6_MOUSE sp_Q9JJZ5_EGFL6_MOUSE Epidermal growth factor-like protein 6 OS=Mus musculus OX=10090 GN=Egfl6 PE=1 SV=1	Danio_rerio_tr_Q6DHG1_Q6DHG1_DANRE tr|Q6DHG1|Q6DHG1_DANRE EGF-like-domain_ multiple 6 OS=Danio rerio OX=7955 GN=cb3 PE=2 SV=1
OG0000036	Mus_musculus_sp_Q91V88_NPNT_MOUSE sp_Q91V88_NPNT_MOUSE Nephronectin OS=Mus musculus OX=10090 GN=Npnt PE=1 SV=1, Mus_musculus_sp_Q91V88_NPNT_MOUSE sp_Q91V88_NPNT_MOUSE Nephronectin OS=Mus musculus OX=10090 GN=Npnt PE=1 SV=1, Mus_musculus_sp_Q91V88_NPNT_MOUSE sp_Q91V88_NPNT_MOUSE Nephronectin OS=Mus musculus OX=10090 GN=Npnt PE=1 SV=1, Mus_musculus_sp_Q91V88_NPNT_MOUSE sp_Q91V88_NPNT_MOUSE Nephronectin OS=Mus musculus OX=10090 GN=Npnt PE=1 SV=1	Danio_rerio_tr_B8A5G4_B8A5G4_DANRE tr|B8A5G4|B8A5G4_DANRE Nephronectin a OS=Danio rerio OX=7955 GN=POEM PE=3 SV=1
OG0000037	Mus_musculus_sp_Q62009_POSTN_MOUSE sp_Q62009_POSTN_MOUSE Periostin OS=Mus musculus OX=10090 GN=Postn PE=1 SV=2, Mus_musculus_sp_Q62009_POSTN_MOUSE sp_Q62009_POSTN_MOUSE Periostin OS=Mus musculus OX=10090 GN=Postn PE=1 SV=2, Mus_musculus_sp_Q62009_POSTN_MOUSE sp_Q62009_POSTN_MOUSE Periostin OS=Mus musculus OX=10090 GN=Postn PE=1 SV=2, Mus_musculus_sp_Q62009_POSTN_MOUSE sp_Q62009_POSTN_MOUSE Periostin OS=Mus musculus OX=10090 GN=Postn PE=1 SV=2, Mus_musculus_sp_Q62009_POSTN_MOUSE sp_Q62009_POSTN_MOUSE Periostin OS=Mus musculus OX=10090 GN=Postn PE=1 SV=2	Danio_rerio_tr_A0A0R4IPF4_A0A0R4IPF4_DANRE tr|A0A0R4IPF4|A0A0R4IPF4_DANRE Periostin isoform X2 OS=Danio rerio OX=7955 GN=fa99h07 PE=1 SV=2, Danio_rerio_tr_A0A0R4IS83_A0A0R4IS83_DANRE tr|A0A0R4IS83|A0A0R4IS83_DANRE Periostin isoform X1 OS=Danio rerio OX=7955 GN=fa99h07 PE=1 SV=1, Danio_rerio_tr_Q75U66_Q75U66_DANRE tr|Q75U66|Q75U66_DANRE Periostin OS=Danio rerio OX=7955 GN=postn PE=1 SV=1, Danio_rerio_tr_A0A0R4INY2_A0A0R4INY2_DANRE tr|A0A0R4INY2|A0A0R4INY2_DANRE Periostin isoform X5 OS=Danio rerio OX=7955 GN=fa99h07 PE=1 SV=1, Danio_rerio_tr_A0JMK0_A0JMK0_DANRE tr|A0JMK0|A0JMK0_DANRE Periostin isoform 1 precursor OS=Danio rerio OX=7955 GN=postn PE=1 SV=1
OG0000037	Mus_musculus_sp_P82198_BGH3_MOUSE sp_P82198_BGH3_MOUSE Transforming growth factor-beta-induced protein ig-h3 OS=Mus musculus OX=10090 GN=Tgfbi PE=1 SV=1	Danio_rerio_tr_Q7T1R2_Q7T1R2_DANRE tr|Q7T1R2|Q7T1R2_DANRE Beta ig-h3 OS=Danio rerio OX=7955 GN=BIGH3 PE=1 SV=1
OG0000038	Mus_musculus_sp_O54693_EDA_MOUSE sp_O54693_EDA_MOUSE Ectodysplasin-A OS=Mus musculus OX=10090 GN=Eda PE=1 SV=2	Danio_rerio_tr_B0YIF1_B0YIF1_DANRE tr|B0YIF1|B0YIF1_DANRE Ectodysplasin OS=Danio rerio OX=7955 GN=si_ch73-223d24.5 PE=2 SV=1
OG0000038	Mus_musculus_sp_Q9WU72_TN13B_MOUSE sp_Q9WU72_TN13B_MOUSE Tumor necrosis factor ligand superfamily member 13B OS=Mus musculus OX=10090 GN=Tnfsf13b PE=1 SV=1	Danio_rerio_tr_A8WG11_A8WG11_DANRE tr|A8WG11|A8WG11_DANRE TNF superfamily member 13b-like protein OS=Danio rerio OX=7955 GN=tnfsf13b PE=2 SV=1
OG0000038	Mus_musculus_sp_Q9D777_TNF13_MOUSE sp_Q9D777_TNF13_MOUSE Tumor necrosis factor ligand superfamily member 13 OS=Mus musculus OX=10090 GN=Tnfsf13 PE=1 SV=1	Danio_rerio_tr_D2DMJ8_D2DMJ8_DANRE tr|D2DMJ8|D2DMJ8_DANRE A proliferation-inducing ligand-like protein OS=Danio rerio OX=7955 GN=april PE=2 SV=1
OG0000038	Mus_musculus_sp_P50592_TNF10_MOUSE sp_P50592_TNF10_MOUSE Tumor necrosis factor ligand superfamily member 10 OS=Mus musculus OX=10090 GN=Tnfsf10 PE=2 SV=1	Danio_rerio_tr_Q7ZYX9_Q7ZYX9_DANRE tr|Q7ZYX9|Q7ZYX9_DANRE TNF superfamily member 10_ like OS=Danio rerio OX=7955 GN=wu_fc12f06 PE=2 SV=1, Danio_rerio_tr_Q6DHG9_Q6DHG9_DANRE tr|Q6DHG9|Q6DHG9_DANRE TNF superfamily member 10 OS=Danio rerio OX=7955 GN=tnfsf10l2 PE=2 SV=1
OG0000040	Mus_musculus_sp_Q8BJ66_KAZD1_MOUSE sp_Q8BJ66_KAZD1_MOUSE Kazal-type serine protease inhibitor domain-containing protein 1 OS=Mus musculus OX=10090 GN=Kazald1 PE=1 SV=2	Danio_rerio_tr_B0V1B1_B0V1B1_DANRE tr|B0V1B1|B0V1B1_DANRE Kazal-type serine peptidase inhibitor domain 3 OS=Danio rerio OX=7955 GN=im_7144240 PE=4 SV=1
OG0000040	Mus_musculus_sp_Q80W15_IBPL1_MOUSE sp_Q80W15_IBPL1_MOUSE Insulin-like growth factor-binding protein-like 1 OS=Mus musculus OX=10090 GN=Igfbpl1 PE=2 SV=1, Mus_musculus_sp_Q61581_IBP7_MOUSE sp_Q61581_IBP7_MOUSE Insulin-like growth factor-binding protein 7 OS=Mus musculus OX=10090 GN=Igfbp7 PE=1 SV=3	Danio_rerio_tr_Q6NW92_Q6NW92_DANRE tr|Q6NW92|Q6NW92_DANRE Insulin-like growth factor-binding protein 7 precursor OS=Danio rerio OX=7955 GN=zgc_85888 PE=1 SV=1
OG0000044	Mus_musculus_sp_P21981_TGM2_MOUSE sp_P21981_TGM2_MOUSE Protein-glutamine gamma-glutamyltransferase 2 OS=Mus musculus OX=10090 GN=Tgm2 PE=1 SV=4	Danio_rerio_tr_Q66L63_Q66L63_DANRE tr|Q66L63|Q66L63_DANRE Protein-glutamine gamma-glutamyltransferase 2 OS=Danio rerio OX=7955 GN=tgm2 PE=2 SV=1, Danio_rerio_tr_Q1ECX3_Q1ECX3_DANRE tr|Q1ECX3|Q1ECX3_DANRE Protein-glutamine gamma-glutamyltransferase 2 OS=Danio rerio OX=7955 GN=TGM2 PE=1 SV=1
OG0000044	Mus_musculus_sp_Q08189_TGM3_MOUSE sp_Q08189_TGM3_MOUSE Protein-glutamine gamma-glutamyltransferase E OS=Mus musculus OX=10090 GN=Tgm3 PE=1 SV=2, Mus_musculus_sp_Q9D7I9_TGM5_MOUSE sp_Q9D7I9_TGM5_MOUSE Protein-glutamine gamma-glutamyltransferase 5 OS=Mus musculus OX=10090 GN=Tgm5 PE=2 SV=3	Danio_rerio_tr_A0A0R4IGK8_A0A0R4IGK8_DANRE tr|A0A0R4IGK8|A0A0R4IGK8_DANRE Transglutaminase 5_-like OS=Danio rerio OX=7955 GN=si_ch1073-277p6.1 PE=3 SV=2
OG0000044	Mus_musculus_sp_Q8BH61_F13A_MOUSE sp_Q8BH61_F13A_MOUSE Coagulation factor XIII A chain OS=Mus musculus OX=10090 GN=F13a1 PE=1 SV=3	Danio_rerio_tr_F1QC84_F1QC84_DANRE tr|F1QC84|F1QC84_DANRE Coagulation factor XIII_ A1 polypeptide a_ tandem duplicate 1 OS=Danio rerio OX=7955 GN=f13a1a.1 PE=1 SV=1, Danio_rerio_tr_Q08CA3_Q08CA3_DANRE tr|Q08CA3|Q08CA3_DANRE Coagulation factor XIII A chain OS=Danio rerio OX=7955 GN=f13a1 PE=1 SV=1
OG0000044	Mus_musculus_sp_Q9JLF6_TGM1_MOUSE sp_Q9JLF6_TGM1_MOUSE Protein-glutamine gamma-glutamyltransferase K OS=Mus musculus OX=10090 GN=Tgm1 PE=1 SV=2	Danio_rerio_tr_Q4V9H9_Q4V9H9_DANRE tr|Q4V9H9|Q4V9H9_DANRE Transglutaminase 1 OS=Danio rerio OX=7955 GN=tgm1l4 PE=1 SV=1
OG0000045	Mus_musculus_sp_Q61789_LAMA3_MOUSE sp_Q61789_LAMA3_MOUSE Laminin subunit alpha-3 OS=Mus musculus OX=10090 GN=Lama3 PE=1 SV=4, Mus_musculus_sp_Q61001_LAMA5_MOUSE sp_Q61001_LAMA5_MOUSE Laminin subunit alpha-5 OS=Mus musculus OX=10090 GN=Lama5 PE=1 SV=4	Danio_rerio_tr_Q2Q1W5_Q2Q1W5_DANRE tr|Q2Q1W5|Q2Q1W5_DANRE Laminin alpha 5 OS=Danio rerio OX=7955 GN=wu_fb81a10 PE=1 SV=1
OG0000045	Mus_musculus_sp_P19137_LAMA1_MOUSE sp_P19137_LAMA1_MOUSE Laminin subunit alpha-1 OS=Mus musculus OX=10090 GN=Lama1 PE=1 SV=2, Mus_musculus_sp_Q60675_LAMA2_MOUSE sp_Q60675_LAMA2_MOUSE Laminin subunit alpha-2 OS=Mus musculus OX=10090 GN=Lama2 PE=1 SV=2	Danio_rerio_tr_Q45H72_Q45H72_DANRE tr|Q45H72|Q45H72_DANRE Laminin alpha 1 OS=Danio rerio OX=7955 GN=lama1 PE=1 SV=1
OG0000045	Mus_musculus_sp_P97927_LAMA4_MOUSE sp_P97927_LAMA4_MOUSE Laminin subunit alpha-4 OS=Mus musculus OX=10090 GN=Lama4 PE=1 SV=2	Danio_rerio_tr_Q2TJF5_Q2TJF5_DANRE tr|Q2TJF5|Q2TJF5_DANRE Laminin alpha 4 OS=Danio rerio OX=7955 GN=si_busm1-189a20.2 PE=1 SV=1
OG0000048	Mus_musculus_sp_P28654_PGS2_MOUSE sp_P28654_PGS2_MOUSE Decorin OS=Mus musculus OX=10090 GN=Dcn PE=1 SV=1	Danio_rerio_tr_Q803T1_Q803T1_DANRE tr|Q803T1|Q803T1_DANRE Decorin OS=Danio rerio OX=7955 GN=decorin PE=1 SV=1
OG0000048	Mus_musculus_sp_P28653_PGS1_MOUSE sp_P28653_PGS1_MOUSE Biglycan OS=Mus musculus OX=10090 GN=Bgn PE=1 SV=1	Danio_rerio_tr_B7ZDB5_B7ZDB5_DANRE tr|B7ZDB5|B7ZDB5_DANRE Biglycan OS=Danio rerio OX=7955 GN=bgn PE=1 SV=1, Danio_rerio_tr_Q6GMI5_Q6GMI5_DANRE tr|Q6GMI5|Q6GMI5_DANRE Biglycan OS=Danio rerio OX=7955 GN=bgn PE=2 SV=1
OG0000048	Mus_musculus_sp_P50608_FMOD_MOUSE sp_P50608_FMOD_MOUSE Fibromodulin OS=Mus musculus OX=10090 GN=Fmod PE=2 SV=1	Danio_rerio_tr_Q4V9E0_Q4V9E0_DANRE tr|Q4V9E0|Q4V9E0_DANRE Fibromodulin-like precursor OS=Danio rerio OX=7955 GN=zgc_113456 PE=2 SV=1, Danio_rerio_tr_A0A8M1PS86_A0A8M1PS86_DANRE tr|A0A8M1PS86|A0A8M1PS86_DANRE Fibromodulin OS=Danio rerio OX=7955 GN=fmodb PE=1 SV=1
OG0000048	Mus_musculus_sp_P51885_LUM_MOUSE sp_P51885_LUM_MOUSE Lumican OS=Mus musculus OX=10090 GN=Lum PE=1 SV=2	Danio_rerio_tr_Q6IQQ7_Q6IQQ7_DANRE tr|Q6IQQ7|Q6IQQ7_DANRE Lumican OS=Danio rerio OX=7955 GN=Lum PE=1 SV=1
OG0000048	Mus_musculus_sp_O35103_OMD_MOUSE sp_O35103_OMD_MOUSE Osteomodulin OS=Mus musculus OX=10090 GN=Omd PE=2 SV=1	Danio_rerio_tr_F6NL91_F6NL91_DANRE tr|F6NL91|F6NL91_DANRE Osteomodulin OS=Danio rerio OX=7955 GN=omd PE=4 SV=1
OG0000048	Mus_musculus_sp_Q9JK53_PRELP_MOUSE sp_Q9JK53_PRELP_MOUSE Prolargin OS=Mus musculus OX=10090 GN=Prelp PE=1 SV=2	Danio_rerio_tr_F1QY29_F1QY29_DANRE tr|F1QY29|F1QY29_DANRE Prolargin OS=Danio rerio OX=7955 GN=prelp PE=1 SV=1
OG0000048	Mus_musculus_sp_Q5FW85_ECM2_MOUSE sp_Q5FW85_ECM2_MOUSE Extracellular matrix protein 2 OS=Mus musculus OX=10090 GN=Ecm2 PE=1 SV=1	Danio_rerio_tr_F1R2S9_F1R2S9_DANRE tr|F1R2S9|F1R2S9_DANRE Extracellular matrix protein 2 OS=Danio rerio OX=7955 GN=ecm2 PE=4 SV=1
OG0000049	Mus_musculus_sp_P70206_PLXA1_MOUSE sp_P70206_PLXA1_MOUSE Plexin-A1 OS=Mus musculus OX=10090 GN=Plxna1 PE=1 SV=1	Danio_rerio_tr_A8IYK2_A8IYK2_DANRE tr|A8IYK2|A8IYK2_DANRE Plexin-A1 OS=Danio rerio OX=7955 GN=plxna1 PE=1 SV=1
OG0000049	Mus_musculus_sp_P70208_PLXA3_MOUSE sp_P70208_PLXA3_MOUSE Plexin-A3 OS=Mus musculus OX=10090 GN=Plxna3 PE=1 SV=2	Danio_rerio_sp_B0S5N4_PLXA3_DANRE sp|B0S5N4|PLXA3_DANRE Plexin A3 OS=Danio rerio OX=7955 GN=plxna3 PE=2 SV=2
OG0000049	Mus_musculus_sp_P70207_PLXA2_MOUSE sp_P70207_PLXA2_MOUSE Plexin-A2 OS=Mus musculus OX=10090 GN=Plxna2 PE=1 SV=2, Mus_musculus_sp_Q80UG2_PLXA4_MOUSE sp_Q80UG2_PLXA4_MOUSE Plexin-A4 OS=Mus musculus OX=10090 GN=Plxna4 PE=1 SV=3	Danio_rerio_tr_B3DK42_B3DK42_DANRE tr|B3DK42|B3DK42_DANRE Plexin A4 OS=Danio rerio OX=7955 GN=plxna4 PE=2 SV=1, Danio_rerio_sp_Q6BEA0_PLXA4_DANRE sp|Q6BEA0|PLXA4_DANRE Plexin-A4 OS=Danio rerio OX=7955 GN=plxna4 PE=2 SV=1, Danio_rerio_tr_T1ECS6_T1ECS6_DANRE tr|T1ECS6|T1ECS6_DANRE Plexin-A4 OS=Danio rerio OX=7955 GN=D204 PE=1 SV=1
OG0000049	Mus_musculus_sp_Q8CJH3_PLXB1_MOUSE sp_Q8CJH3_PLXB1_MOUSE Plexin-B1 OS=Mus musculus OX=10090 GN=Plxnb1 PE=1 SV=2	Danio_rerio_tr_F1Q7U0_F1Q7U0_DANRE tr|F1Q7U0|F1Q7U0_DANRE Plexin b1b OS=Danio rerio OX=7955 GN=plxnb1b PE=1 SV=1
OG0000049	Mus_musculus_sp_Q9QY40_PLXB3_MOUSE sp_Q9QY40_PLXB3_MOUSE Plexin-B3 OS=Mus musculus OX=10090 GN=Plxnb3 PE=1 SV=2	Danio_rerio_tr_A0A8M3B4P7_A0A8M3B4P7_DANRE tr|A0A8M3B4P7|A0A8M3B4P7_DANRE Plexin-B3 OS=Danio rerio OX=7955 GN=plxnb3 PE=1 SV=1
OG0000049	Mus_musculus_sp_B2RXS4_PLXB2_MOUSE sp_B2RXS4_PLXB2_MOUSE Plexin-B2 OS=Mus musculus OX=10090 GN=Plxnb2 PE=1 SV=1	Danio_rerio_tr_E3NZJ2_E3NZJ2_DANRE tr|E3NZJ2|E3NZJ2_DANRE Plexin B2b short isoform OS=Danio rerio OX=7955 GN=plxnb2b PE=2 SV=1, Danio_rerio_tr_F1QBC0_F1QBC0_DANRE tr|F1QBC0|F1QBC0_DANRE Plexin b2a OS=Danio rerio OX=7955 GN=fk37b01 PE=1 SV=3, Danio_rerio_tr_C5H5I1_C5H5I1_DANRE tr|C5H5I1|C5H5I1_DANRE Plexin B2 OS=Danio rerio OX=7955 GN=plxnB2 PE=1 SV=1
OG0000049	Mus_musculus_sp_Q3UH93_PLXD1_MOUSE sp_Q3UH93_PLXD1_MOUSE Plexin-D1 OS=Mus musculus OX=10090 GN=Plxnd1 PE=1 SV=1	Danio_rerio_tr_Q6DSU3_Q6DSU3_DANRE tr|Q6DSU3|Q6DSU3_DANRE Plexin D1 OS=Danio rerio OX=7955 GN=zgc_77379 PE=1 SV=1
OG0000049	Mus_musculus_sp_Q9QZC2_PLXC1_MOUSE sp_Q9QZC2_PLXC1_MOUSE Plexin-C1 OS=Mus musculus OX=10090 GN=Plxnc1 PE=1 SV=1	Danio_rerio_tr_Q5RGW1_Q5RGW1_DANRE tr|Q5RGW1|Q5RGW1_DANRE Plexin C1 _Fragment_ OS=Danio rerio OX=7955 GN=plxnc1 PE=1 SV=3
OG0000059	Mus_musculus_sp_Q66PY1_SCUB3_MOUSE sp_Q66PY1_SCUB3_MOUSE Signal peptide_ CUB and EGF-like domain-containing protein 3 OS=Mus musculus OX=10090 GN=Scube3 PE=1 SV=1	Danio_rerio_tr_F1R0I7_F1R0I7_DANRE tr|F1R0I7|F1R0I7_DANRE Scube3 OS=Danio rerio OX=7955 GN=scube3 PE=2 SV=3
OG0000059	Mus_musculus_sp_Q6NZL8_SCUB1_MOUSE sp_Q6NZL8_SCUB1_MOUSE Signal peptide_ CUB and EGF-like domain-containing protein 1 OS=Mus musculus OX=10090 GN=Scube1 PE=2 SV=2, Mus_musculus_sp_Q6NZL8_SCUB1_MOUSE sp_Q6NZL8_SCUB1_MOUSE Signal peptide_ CUB and EGF-like domain-containing protein 1 OS=Mus musculus OX=10090 GN=Scube1 PE=2 SV=2	Danio_rerio_tr_A0A0R4IBT9_A0A0R4IBT9_DANRE tr|A0A0R4IBT9|A0A0R4IBT9_DANRE Signal peptide_ CUB and EGF-like domain-containing protein 1 isoform 2 precursor OS=Danio rerio OX=7955 GN=im_7427863 PE=4 SV=1
OG0000059	Mus_musculus_sp_Q9JJS0_SCUB2_MOUSE sp_Q9JJS0_SCUB2_MOUSE Signal peptide_ CUB and EGF-like domain-containing protein 2 OS=Mus musculus OX=10090 GN=Scube2 PE=1 SV=1	Danio_rerio_sp_Q5G872_SCUB2_DANRE sp|Q5G872|SCUB2_DANRE Signal peptide_ CUB and EGF-like domain-containing protein 2 OS=Danio rerio OX=7955 GN=scube2 PE=2 SV=1, Danio_rerio_tr_A0A0B5JWE1_A0A0B5JWE1_DANRE tr|A0A0B5JWE1|A0A0B5JWE1_DANRE Scube2 _Fragment_ OS=Danio rerio OX=7955 GN=scube2 PE=2 SV=1
OG0000063	Mus_musculus_sp_Q62226_SHH_MOUSE sp_Q62226_SHH_MOUSE Sonic hedgehog protein OS=Mus musculus OX=10090 GN=Shh PE=1 SV=2	Danio_rerio_tr_Q6DBX7_Q6DBX7_DANRE tr|Q6DBX7|Q6DBX7_DANRE Hedgehog protein OS=Danio rerio OX=7955 GN=twh PE=2 SV=1, Danio_rerio_sp_Q90419_TWHH_DANRE sp|Q90419|TWHH_DANRE Tiggy-winkle hedgehog protein OS=Danio rerio OX=7955 GN=shhb PE=1 SV=1, Danio_rerio_tr_Q1MTB5_Q1MTB5_DANRE tr|Q1MTB5|Q1MTB5_DANRE Hedgehog protein OS=Danio rerio OX=7955 GN=shha PE=2 SV=1, Danio_rerio_sp_Q92008_SHH_DANRE sp|Q92008|SHH_DANRE Sonic hedgehog protein OS=Danio rerio OX=7955 GN=shha PE=1 SV=1
OG0000063	Mus_musculus_sp_P97812_IHH_MOUSE sp_P97812_IHH_MOUSE Indian hedgehog protein OS=Mus musculus OX=10090 GN=Ihh PE=1 SV=2	Danio_rerio_sp_Q98862_IHH_DANRE sp|Q98862|IHH_DANRE Indian hedgehog B protein OS=Danio rerio OX=7955 GN=ihhb PE=2 SV=1, Danio_rerio_tr_F1QTR5_F1QTR5_DANRE tr|F1QTR5|F1QTR5_DANRE Indian hedgehog B protein OS=Danio rerio OX=7955 GN=IHH PE=4 SV=2, Danio_rerio_tr_A3KNS3_A3KNS3_DANRE tr|A3KNS3|A3KNS3_DANRE Hedgehog protein OS=Danio rerio OX=7955 GN=hha PE=2 SV=1
OG0000063	Mus_musculus_sp_Q61488_DHH_MOUSE sp_Q61488_DHH_MOUSE Desert hedgehog protein OS=Mus musculus OX=10090 GN=Dhh PE=1 SV=1	Danio_rerio_tr_Q4PLX3_Q4PLX3_DANRE tr|Q4PLX3|Q4PLX3_DANRE Hedgehog protein OS=Danio rerio OX=7955 GN=dhh PE=2 SV=1, Danio_rerio_tr_F6NTL6_F6NTL6_DANRE tr|F6NTL6|F6NTL6_DANRE Hedgehog protein OS=Danio rerio OX=7955 GN=dhh PE=2 SV=1
OG0000064	Mus_musculus_sp_Q8K4G1_LTBP4_MOUSE sp_Q8K4G1_LTBP4_MOUSE Latent-transforming growth factor beta-binding protein 4 OS=Mus musculus OX=10090 GN=Ltbp4 PE=1 SV=2, Mus_musculus_sp_Q8K4G1_LTBP4_MOUSE sp_Q8K4G1_LTBP4_MOUSE Latent-transforming growth factor beta-binding protein 4 OS=Mus musculus OX=10090 GN=Ltbp4 PE=1 SV=2, Mus_musculus_sp_O08999_LTBP2_MOUSE sp_O08999_LTBP2_MOUSE Latent-transforming growth factor beta-binding protein 2 OS=Mus musculus OX=10090 GN=Ltbp2 PE=1 SV=2, Mus_musculus_sp_Q61810_LTBP3_MOUSE sp_Q61810_LTBP3_MOUSE Latent-transforming growth factor beta-binding protein 3 OS=Mus musculus OX=10090 GN=Ltbp3 PE=1 SV=4, Mus_musculus_sp_Q8CG19_LTBP1_MOUSE sp_Q8CG19_LTBP1_MOUSE Latent-transforming growth factor beta-binding protein 1 OS=Mus musculus OX=10090 GN=Ltbp1 PE=1 SV=2, Mus_musculus_sp_Q8CG19_LTBP1_MOUSE sp_Q8CG19_LTBP1_MOUSE Latent-transforming growth factor beta-binding protein 1 OS=Mus musculus OX=10090 GN=Ltbp1 PE=1 SV=2	Danio_rerio_tr_F1QFX6_F1QFX6_DANRE tr|F1QFX6|F1QFX6_DANRE Latent transforming growth factor beta binding protein 3 OS=Danio rerio OX=7955 GN=ltbp3 PE=2 SV=2
OG0000064	Mus_musculus_sp_Q61555_FBN2_MOUSE sp_Q61555_FBN2_MOUSE Fibrillin-2 OS=Mus musculus OX=10090 GN=Fbn2 PE=1 SV=2	Danio_rerio_tr_B6CS38_B6CS38_DANRE tr|B6CS38|B6CS38_DANRE Fibrillin 2 OS=Danio rerio OX=7955 GN=fbn2 PE=1 SV=1, Danio_rerio_tr_A0A0G2KQ62_A0A0G2KQ62_DANRE tr|A0A0G2KQ62|A0A0G2KQ62_DANRE Fibrillin 2b OS=Danio rerio OX=7955 GN=fbn2 PE=1 SV=2
OG0000065	Mus_musculus_sp_Q8CFZ4_GPC3_MOUSE sp_Q8CFZ4_GPC3_MOUSE Glypican-3 OS=Mus musculus OX=10090 GN=Gpc3 PE=1 SV=1	Danio_rerio_sp_Q6V9Y8_GPC3_DANRE sp|Q6V9Y8|GPC3_DANRE Glypican-3 OS=Danio rerio OX=7955 GN=gpc3 PE=1 SV=1
OG0000065	Mus_musculus_sp_P51655_GPC4_MOUSE sp_P51655_GPC4_MOUSE Glypican-4 OS=Mus musculus OX=10090 GN=Gpc4 PE=1 SV=2	Danio_rerio_tr_B3DJ94_B3DJ94_DANRE tr|B3DJ94|B3DJ94_DANRE Glypican-4 precursor OS=Danio rerio OX=7955 GN=kny PE=1 SV=1
OG0000065	Mus_musculus_sp_Q9R087_GPC6_MOUSE sp_Q9R087_GPC6_MOUSE Glypican-6 OS=Mus musculus OX=10090 GN=Gpc6 PE=1 SV=1	Danio_rerio_tr_V5NF92_V5NF92_DANRE tr|V5NF92|V5NF92_DANRE Glypican 6b OS=Danio rerio OX=7955 GN=Gpc6b PE=2 SV=1, Danio_rerio_tr_A7MBT1_A7MBT1_DANRE tr|A7MBT1|A7MBT1_DANRE Glypican 6a OS=Danio rerio OX=7955 GN=Gpc6a PE=2 SV=1
